,bio,location,num_followers,num_following,num_repos,time_created,time_updated,user_id,user_name
78,,China,0.0,2.0,2.0,2014-03-26 22:57:29,2019-03-07 00:20:14,7077436.0,lianyu-lc
79,,,0.0,0.0,0.0,2018-08-21 00:36:53,2018-08-21 00:36:53,42565417.0,ayuka0127
80,非著名前端搬砖工,,0.0,0.0,2.0,2016-03-15 02:45:06,2019-03-27 23:27:36,17846060.0,fengchaoning
81,I'm coding,Beijing,241.0,136.0,222.0,2012-02-13 00:10:04,2019-03-26 01:28:33,1432335.0,Houfeng
82,嵌入式前端工程师：）,,14.0,4.0,72.0,2016-02-23 22:40:57,2019-03-21 02:27:53,17444298.0,jiliangmason
83,,,5.0,1.0,27.0,2017-06-03 22:32:59,2019-04-03 21:40:09,29170705.0,CikeQiu
84,,SHANGHAI,18.0,13.0,16.0,2013-11-28 10:07:50,2018-12-23 07:17:57,6059970.0,leoyeer
85,,,3.0,116.0,880.0,2014-12-09 01:46:46,2019-04-06 10:11:41,10125942.0,lubaoyilang
86,,"Wuhan, Hubei Province, P.R.China 430074",8.0,10.0,2.0,2014-12-31 04:25:34,2019-04-19 07:01:38,10356897.0,TX2012LH
87,,,3.0,7.0,29.0,2017-03-24 23:52:07,2019-04-11 02:13:51,26666371.0,RileyGe
88,,,1.0,1.0,1.0,2016-01-24 23:29:47,2019-02-25 07:18:27,16872946.0,eulery
89,,,1.0,1.0,11.0,2013-02-05 09:44:49,2019-03-22 17:59:22,3482527.0,lweixw
90,,,0.0,0.0,0.0,2017-04-01 05:14:49,2019-03-27 23:27:58,26835399.0,Eric-kongkong
91,,,0.0,1.0,0.0,2016-10-30 09:11:42,2019-03-29 10:58:54,23151366.0,jasonwang1991
92,,Beijing,9.0,8.0,3.0,2015-03-25 03:47:24,2019-04-06 06:08:46,11644616.0,lawyerphx
93,"Study  in HDU at Hangzhou
My interest is in linux and ML ,etc.

",Hangzhou,3.0,9.0,24.0,2017-07-26 08:23:01,2019-04-20 09:20:48,30469871.0,123xzy
94,,,0.0,0.0,7.0,2018-07-05 07:54:34,2019-03-27 23:26:50,40860811.0,779919215
95,,,0.0,0.0,4.0,2017-04-06 03:55:18,2019-04-01 05:59:38,26959366.0,yujingsong1206
96,,,0.0,0.0,41.0,2018-02-21 21:04:30,2019-03-29 09:51:39,36719128.0,youxiu326
97,,China,0.0,0.0,0.0,2016-08-22 00:14:04,2019-03-31 11:24:52,21166742.0,zhangzhe532
98,.net C# js python ,,2.0,1.0,41.0,2016-08-04 00:52:43,2019-03-27 23:28:10,20831989.0,RandyField
99,,,1.0,1.0,6.0,2017-12-10 02:26:22,2019-03-26 10:01:06,34412091.0,Runyalsj
100,,,0.0,0.0,4.0,2017-05-03 20:35:12,2019-03-13 21:05:12,28376242.0,ToakpoNzld
101,,,6.0,4.0,14.0,2017-11-02 05:30:07,2019-03-22 09:45:36,33316428.0,DotDashDotDash
102,React、React Native、ES6,"Hangzhou,China",8.0,31.0,13.0,2012-11-14 21:15:44,2019-04-07 22:02:04,2801107.0,xff1874
103,,,0.0,0.0,1.0,2018-09-04 09:52:23,2019-03-02 05:06:05,42972541.0,FengHao777
104,,,2.0,5.0,12.0,2013-07-30 02:39:44,2019-02-26 19:58:36,5119236.0,gqtc
105,,Shanghai in China,5.0,4.0,90.0,2014-02-17 02:00:35,2019-04-12 02:53:44,6702087.0,huangyibo
106,I love new tech.,,0.0,0.0,8.0,2013-05-08 08:53:39,2019-02-28 02:56:04,4377454.0,DaneSpiritGOD
107,Machine learning enthusiasts,"NanJing, China",3.0,22.0,4.0,2015-08-11 08:32:30,2019-04-19 09:36:53,13749127.0,Santiago810
108,,,0.0,0.0,9.0,2016-05-05 20:04:51,2019-04-16 22:07:24,19216100.0,Yamyee
109,,,0.0,0.0,1.0,2019-03-27 23:26:53,2019-03-27 23:27:53,49013942.0,FSlu
110,,,0.0,1.0,9.0,2017-06-26 03:04:29,2019-04-12 01:08:06,29702457.0,tangliang1
111,,,1.0,1.0,8.0,2018-03-14 06:03:36,2019-04-03 08:57:16,37368500.0,wenxina
112,to be a stronger man,beijing,4.0,10.0,3.0,2015-03-17 13:35:06,2019-04-18 11:41:17,11526322.0,xgx666
113,,,0.0,0.0,17.0,2018-09-11 08:45:24,2019-03-31 21:43:07,43176336.0,Foruck
114,🌈,Shanghai. China,8.0,47.0,11.0,2015-01-01 05:19:16,2019-04-12 06:12:15,10363393.0,hq5544
115,,,0.0,0.0,1.0,2017-02-16 05:59:47,2019-03-11 22:37:04,25818184.0,lhx19950309
116,,,0.0,0.0,2.0,2018-05-27 22:13:33,2019-03-29 21:07:02,39686047.0,wanderingCoderX
117,,,0.0,0.0,0.0,2019-02-20 11:10:59,2019-03-31 04:34:54,47825798.0,19064368
118,"Developer,  startup company founder.","Shanghai,China",55.0,287.0,74.0,2012-10-22 05:23:01,2019-03-27 23:34:41,2620575.0,Julyyq
119,,,0.0,3.0,5.0,2017-07-29 03:37:46,2019-03-09 04:11:21,30547091.0,butterswu
120,前路漫漫,上海,14.0,11.0,11.0,2016-03-08 00:27:51,2019-02-20 22:05:07,17717349.0,dxc1996
121,,,0.0,0.0,2.0,2018-09-26 09:30:15,2019-02-25 01:09:19,43612491.0,chanzhuganggang
122,学习,上海,675.0,5.0,12.0,2016-10-08 10:59:40,2019-04-15 08:44:42,22714014.0,bailichen
123,old Doctor of traditional Chinese medicine.,"Wuhan, China",15.0,10.0,30.0,2013-06-01 00:03:08,2019-04-12 23:15:00,4585180.0,sasou
124,,,0.0,0.0,2.0,2018-07-22 09:09:15,2019-03-19 00:20:17,41544693.0,LiangJJ456
125,,,1.0,1.0,25.0,2014-05-23 04:32:02,2019-04-19 04:05:14,7677972.0,Michael-LLD
126,Hey.,,5.0,11.0,17.0,2014-02-25 01:03:47,2019-01-29 01:03:12,6779229.0,keniushadu
127,want to be a poet,"Hangzhou, China",30.0,10.0,19.0,2013-10-10 00:15:43,2019-04-16 03:35:57,5652978.0,biangbiang
128,非专业coder、PM（(Project Manager，Product Manager）,,1.0,0.0,5.0,2014-07-18 07:09:39,2019-03-27 23:28:44,8200999.0,KeepStudio
129,,,1.0,0.0,10.0,2017-06-19 20:29:41,2019-02-11 03:41:46,29559300.0,NanKe165
130,,,0.0,0.0,3.0,2017-03-15 21:58:40,2019-03-17 21:26:06,26449759.0,firhometik
131,,Shanghai,0.0,0.0,3.0,2019-03-22 02:54:11,2019-03-22 06:42:42,48822317.0,linjiefu
132,,,1.0,1.0,1.0,2016-10-26 05:50:49,2019-03-12 03:18:34,23075515.0,GuangTouQiangMr
133,,,1.0,0.0,6.0,2018-02-11 01:56:02,2019-03-19 19:59:20,36357301.0,TwoBirdsOnTheTree
134,oragekk,Beijing,2.0,7.0,31.0,2016-04-14 05:37:33,2019-04-09 06:44:52,18461481.0,OrageKK
135,,beijing,16.0,79.0,64.0,2013-05-21 22:07:04,2019-02-18 05:55:13,4495246.0,hanshantao
136,,GZ,0.0,1.0,6.0,2014-01-21 01:58:05,2019-03-25 02:25:48,6457828.0,governlee
137,,,0.0,0.0,1.0,2016-03-16 10:57:00,2019-04-04 06:31:02,17883717.0,kunpengyang
138,,,1.0,0.0,1.0,2017-09-07 03:27:11,2019-03-27 22:21:46,31726208.0,Zerohf
139,,,1.0,0.0,17.0,2014-05-17 00:09:02,2019-04-16 03:50:43,7608809.0,terius
140,,,0.0,0.0,0.0,2016-12-07 22:20:54,2019-02-26 23:26:54,24447086.0,w499251889
141,,,0.0,3.0,4.0,2014-12-14 04:25:37,2018-12-21 14:43:12,10183572.0,qzlh521
142,code makes the world better.,Changsha,1.0,3.0,14.0,2017-06-12 01:38:01,2019-04-12 03:09:37,29368636.0,Willwill123
143,,,0.0,3.0,1.0,2016-01-23 00:41:10,2019-04-20 06:05:36,16848557.0,Freedomforme
144,,,0.0,1.0,8.0,2015-01-31 04:20:05,2019-03-25 21:32:00,10784043.0,tomsonL
145,,,0.0,1.0,1.0,2017-09-22 23:07:53,2019-02-25 06:49:21,32213377.0,Embrace59
146,,,0.0,0.0,2.0,2018-05-31 04:13:09,2019-04-02 09:48:11,39794565.0,Log4chen
147,,,0.0,8.0,6.0,2018-11-04 02:56:39,2019-04-16 01:37:18,44742469.0,taichuai
148,,,1.0,7.0,29.0,2013-04-06 02:41:20,2019-04-12 22:56:52,4075783.0,luozhongchao
149,,,2.0,0.0,35.0,2015-03-15 20:40:00,2019-02-24 21:56:53,11494318.0,feel261287
150,"shrink body and head,take survival for charity","Beijing,china",2.0,3.0,6.0,2017-03-01 10:13:03,2019-03-27 23:29:13,26118035.0,LiuSii
151,,,0.0,0.0,3.0,2018-12-02 05:20:32,2019-01-30 23:41:28,45532371.0,fung-hwang
152,,,0.0,0.0,0.0,2018-04-25 23:32:41,2019-03-27 23:28:23,38745335.0,renguanghan
153,,,4.0,6.0,2.0,2017-10-03 05:14:52,2019-03-19 10:05:42,32482042.0,yiqzq
154,,,1.0,1.0,9.0,2016-12-08 01:56:30,2018-12-21 14:53:00,24449979.0,pjhcx1992
155,,"Beijing, China",14.0,15.0,35.0,2013-10-05 01:29:46,2019-03-29 19:56:37,5616187.0,zhyoulun
156,a rpcer,"Hangzhou, China",312.0,0.0,44.0,2016-03-27 03:11:43,2019-04-02 09:42:18,18097545.0,chickenlj
157,,,0.0,0.0,2.0,2018-05-28 10:09:59,2019-01-08 08:11:40,39704387.0,fuuuuujc
158,"In life, 96% of people have no aim and are busy. They are directly or indirectly helping 4% of them achieve their goals in life.",China,2.0,13.0,2.0,2016-05-22 05:19:38,2019-02-27 05:19:46,19515245.0,MyWikey
159,,,2.0,22.0,27.0,2013-09-19 21:34:36,2019-03-18 00:47:44,5498793.0,renxiang
160,,,5.0,8.0,16.0,2011-04-08 08:55:03,2019-02-21 00:34:27,717531.0,linw
161,Programmer. Rubiest. Emacser.,"China, Beijing",86.0,140.0,60.0,2011-12-31 04:03:32,2019-04-15 01:16:52,1296308.0,hbin
162,,hangzhou,4.0,3.0,4.0,2015-06-23 00:47:09,2019-03-27 23:29:12,13012092.0,keygod
163,,,28.0,14.0,16.0,2016-03-22 02:49:04,2019-03-28 04:02:46,18001624.0,lvjiangzhao
164,An apprentice,Hangzhou,1.0,18.0,10.0,2016-11-05 00:33:23,2019-02-28 04:57:08,23273200.0,FrogLu
165,just do it,,4.0,4.0,31.0,2016-07-31 03:49:33,2019-04-15 01:36:49,20751520.0,isMyShell
166,"@mornlee.com
https://about.me/mornlee",,13.0,163.0,33.0,2009-01-19 20:35:13,2019-04-05 02:06:44,47828.0,mornlee
167,,,1.0,1.0,14.0,2016-10-29 02:45:48,2019-04-09 13:54:48,23134219.0,gpf951101
168,,,1.0,2.0,4.0,2017-05-12 01:02:17,2018-12-03 21:16:28,28643143.0,lizhm110
169,,Shanghai,12.0,8.0,41.0,2014-10-24 11:56:50,2019-03-03 20:53:42,9384283.0,liuhongyuand
170,"“ I have as much soul as you — and full as much heart""",苏州,6.0,46.0,32.0,2015-09-02 08:39:35,2019-03-27 23:29:30,14093175.0,Zering
171,,,0.0,0.0,1.0,2018-05-20 23:36:19,2019-03-27 23:29:26,39476253.0,jadelam18
172,emm...,ChengDu,5.0,6.0,13.0,2014-02-04 21:37:03,2019-04-06 09:05:08,6591011.0,panhoucheng
173,,,0.0,1.0,2.0,2017-06-24 23:57:22,2019-04-15 02:11:33,29684833.0,yinjunbo
174,,,0.0,2.0,27.0,2014-05-22 01:21:36,2019-04-10 06:02:08,7665154.0,KeplerGods
175,菜鸟,Shanghai,3.0,4.0,12.0,2016-08-12 02:51:27,2019-04-07 19:20:01,20986275.0,surpass-wei
176,,suzhou,9.0,81.0,39.0,2015-02-11 01:28:18,2019-02-10 03:56:34,10954006.0,melpme
177,,,0.0,0.0,5.0,2017-06-18 05:49:18,2019-04-21 01:26:20,29518573.0,1160300806
178,xxxxxxxxxxx,,0.0,0.0,3.0,2015-11-24 03:59:48,2019-03-30 00:49:29,15995988.0,wo823479193
179,"""Everyone should learn how to program a computer because it teaches you how to think” —
Steve Jobs",china,4.0,5.0,7.0,2016-11-03 07:20:16,2019-03-27 09:16:54,23237686.0,GuoGuang0536
180,,QingDao,1.0,13.0,34.0,2015-03-20 06:45:18,2019-04-17 23:38:24,11571624.0,ZhuShuaibing
181,,HangZhou,3.0,8.0,25.0,2015-10-07 07:23:06,2019-04-14 22:19:09,15014408.0,yasinasama
182,,,0.0,0.0,4.0,2018-04-13 10:35:09,2018-11-21 04:46:52,38357535.0,ZhenhuiSu
183,,,1.0,0.0,3.0,2015-06-02 08:24:28,2019-04-15 20:45:19,12714781.0,xdcheng
184,,,0.0,0.0,0.0,2015-07-14 07:42:23,2019-03-27 23:29:45,13332688.0,Wismyluckstar
185,,,0.0,0.0,1.0,2018-01-25 22:28:09,2019-01-23 22:37:53,35826444.0,guoyunlong666
186,,,0.0,1.0,6.0,2017-08-28 01:10:57,2019-04-03 23:35:27,31399956.0,tingroger
187,,,0.0,0.0,0.0,2018-07-25 02:32:02,2019-03-21 02:39:20,41670145.0,HANACYGM
188,,,0.0,0.0,1.0,2018-02-21 03:44:14,2019-03-31 20:30:23,36693457.0,NickMiao1
189,,,0.0,0.0,0.0,2019-01-11 10:21:34,2019-03-10 00:06:32,46602725.0,MyHx
190,,,0.0,2.0,1.0,2016-01-07 09:57:53,2019-01-28 01:57:13,16595193.0,wang10705
191,,,0.0,5.0,8.0,2016-04-09 04:03:46,2019-03-21 09:23:39,18362781.0,hold2010
192,,,1.0,2.0,18.0,2018-01-17 22:40:56,2019-04-19 03:47:49,35552260.0,twodoge
193,"Hohai University,
Computer Science and Technology .",Jiangsu Nanjing China,2.0,7.0,1.0,2017-07-31 23:17:12,2019-04-13 09:54:11,30614206.0,Zone971016
194,,,0.0,0.0,0.0,2018-08-01 21:12:31,2019-03-29 00:51:16,42017338.0,drummerglen
195,,,0.0,1.0,2.0,2018-10-13 22:16:52,2019-03-30 03:48:13,44128734.0,anonymouswang
196,,,0.0,0.0,2.0,2016-11-19 08:47:51,2019-03-27 23:29:41,23580357.0,zhugeyun66
197,Make something difference.,杭州,11.0,20.0,59.0,2013-01-03 00:01:14,2019-03-28 01:22:20,3174621.0,duguhaotian
198,,,2.0,0.0,7.0,2015-09-10 11:30:44,2019-03-28 09:59:09,14221210.0,jiefeixia
199,"be engaged in web develop,interested in new tech","ShenZhen city,GuangDong province",4.0,5.0,32.0,2015-11-05 01:12:28,2019-04-03 12:46:42,15665797.0,a95241815
200,,,0.0,0.0,1.0,2015-09-17 01:26:44,2019-04-20 22:13:39,14325847.0,whychengbao
201,,,0.0,0.0,5.0,2017-06-06 07:17:13,2019-04-19 01:29:45,29229412.0,bf1942
202,,,3.0,5.0,43.0,2015-08-10 22:47:47,2019-04-07 03:30:15,13741751.0,liaolunhui
203,,,2.0,2.0,11.0,2018-06-09 11:32:34,2019-03-30 04:45:17,40123304.0,JanuChen
204,This guy is too lazy to leave nothing.,,5.0,10.0,4.0,2018-03-04 23:56:22,2019-03-30 01:43:56,37059097.0,jianhua96
205,,,0.0,0.0,1.0,2018-01-22 01:06:44,2019-02-27 00:18:11,35679794.0,lyuleenl
206,,,4.0,29.0,13.0,2013-07-10 08:18:44,2019-03-20 21:53:45,4981858.0,akiyamaakira
207,@,beijing,1.0,4.0,166.0,2016-01-28 03:06:06,2019-04-15 02:48:03,16933853.0,wenlaizhou
208,Just Running,"China,Suzhou",2.0,6.0,10.0,2014-06-03 04:23:58,2018-12-11 20:28:56,7778968.0,Richardxu2014
209,,,0.0,0.0,1.0,2016-09-02 02:23:03,2019-03-27 23:29:37,21796747.0,waclcwy
210,,,0.0,0.0,3.0,2013-07-30 09:55:46,2019-03-27 23:29:18,5122026.0,qianaimi
211,,,0.0,1.0,7.0,2018-09-09 02:49:18,2019-03-23 05:04:19,43107319.0,KnoWsea
212,,,0.0,2.0,51.0,2016-02-20 09:53:45,2019-04-04 12:47:02,17356396.0,zhangmenyucom
213,,,1.0,0.0,9.0,2018-07-05 20:53:11,2019-03-18 22:27:32,40876471.0,Stronking
214,,,1.0,1.0,2.0,2017-07-14 22:43:23,2019-03-27 23:29:04,30190495.0,NikolaiEzhov
215,just for fun!,,26.0,112.0,27.0,2017-03-25 03:53:44,2019-04-11 03:47:01,26669271.0,qwertyuiop6
216,,成都,1.0,2.0,24.0,2016-02-25 06:22:51,2019-04-04 22:17:06,17472882.0,CodeByZack
217,,xxx,9.0,13.0,26.0,2014-04-23 08:49:21,2019-03-01 01:24:12,7384886.0,yunlingzi
218,,,0.0,1.0,5.0,2013-07-01 23:26:21,2019-04-08 09:33:44,4916775.0,H37927
219,,,0.0,5.0,11.0,2016-05-27 04:13:49,2019-02-28 00:53:06,19606566.0,DeveloperChen
220,,,3.0,5.0,20.0,2016-06-27 03:28:06,2019-04-10 00:46:52,20163548.0,huangyongliang
221,,,0.0,0.0,13.0,2016-10-26 23:45:04,2019-02-26 04:10:04,23091653.0,y1y2sa
222,,,2.0,13.0,114.0,2016-08-25 18:56:19,2019-04-17 03:31:02,21251489.0,wangjie147
223,,,0.0,3.0,11.0,2016-04-24 09:26:03,2019-03-27 23:30:42,18644309.0,nomo-air
224,,,0.0,0.0,14.0,2013-01-25 00:58:55,2019-02-27 07:31:15,3378086.0,qhzhui
225,,,0.0,2.0,25.0,2018-07-05 20:29:04,2019-04-17 19:17:43,40876023.0,hashZzz
226,,"Nanjing, China",0.0,0.0,4.0,2012-12-26 20:05:20,2019-01-21 10:15:36,3130461.0,jinhuaxing
227,,,11.0,20.0,13.0,2017-08-14 04:24:49,2019-01-18 09:27:22,31002138.0,licecold
228,共同成长,上海浦东新区,4.0,5.0,19.0,2016-10-13 09:43:18,2019-03-31 06:57:29,22818659.0,ShGstar
229,,,3.0,5.0,17.0,2016-07-28 20:11:37,2019-04-04 07:31:38,20714800.0,MateralCMX
230,gaga,,2.0,1.0,3.0,2015-11-13 04:49:39,2019-04-11 01:52:18,15831160.0,gandou
231,,,1.0,1.0,67.0,2012-07-26 03:51:28,2019-02-25 10:15:18,2045357.0,fdddf
232,,,6.0,21.0,28.0,2015-08-14 02:50:07,2019-03-18 22:05:56,13794203.0,zhangEnBin1010
233,,,3.0,4.0,6.0,2015-07-16 07:21:35,2019-04-14 20:41:42,13365433.0,liyaojian
234,,,1.0,13.0,13.0,2014-02-01 04:32:55,2019-03-01 02:21:46,6560377.0,zhfanrui
235,前端,,35.0,2.0,43.0,2015-10-25 05:19:20,2019-04-11 09:59:17,15308542.0,dj940212
