,bio,location,num_followers,num_following,num_repos,time_created,time_updated,user_id,user_name
16,,,2.0,0.0,4.0,2015-11-30 03:53:10,2019-03-01 04:22:03,16079352.0,yuname
17,不破不立！,中国 四川 成都,65.0,100.0,43.0,2014-06-13 17:37:41,2019-03-28 01:32:29,7884493.0,panhainan
18,,JAVA,5.0,33.0,29.0,2013-08-12 22:02:51,2019-04-17 00:03:23,5218344.0,hdwmp123
19,,,0.0,0.0,5.0,2017-09-05 02:11:59,2019-04-18 01:24:13,31646909.0,tiny-yfj
20,,"Beijing,China",2.0,10.0,8.0,2013-01-09 04:47:53,2019-01-11 03:39:58,3224377.0,zgsdharry
21,java & go,shanghai China,14.0,3.0,7.0,2012-06-02 04:35:06,2019-03-26 02:51:08,1809194.0,ddatsh
22,to be better,"Hangzhou, China",2.0,8.0,7.0,2016-02-16 11:18:32,2019-03-25 10:41:28,17276029.0,JaxWilliams
23,Strange,Jiang Zhe Hu,56.0,0.0,4.0,2012-08-31 10:14:17,2019-04-04 10:42:30,2255715.0,holmium
24,Student Developer @ UC Irvine,"Irvine, CA",72.0,78.0,22.0,2014-03-28 19:56:28,2019-04-13 23:39:01,7097407.0,BroncoTc
25,,Hangzhou,3.0,4.0,6.0,2014-06-28 04:34:32,2019-04-01 03:24:54,8011964.0,buaaljy
26,,,8.0,6.0,34.0,2011-05-10 02:40:30,2019-04-08 14:45:39,778549.0,longlongh4
27,,ZhongShan,0.0,0.0,14.0,2015-09-17 02:49:14,2019-04-18 20:20:36,14326910.0,silence-ice
28,,"Guangzhou, China",3.0,1.0,18.0,2016-09-30 01:04:54,2019-04-04 05:14:48,22537660.0,zouyifeng
29,,,0.0,0.0,4.0,2016-03-02 11:13:47,2019-04-18 22:53:51,17597567.0,xpflying
30,,,3.0,5.0,12.0,2017-09-11 09:37:20,2018-10-17 01:04:16,31855977.0,osbornwang
31,,"Hangzhou, China",7.0,13.0,17.0,2011-12-22 06:45:12,2018-05-17 02:54:19,1279837.0,kylefeng
32,,China,1.0,5.0,8.0,2016-07-16 04:17:55,2019-03-31 09:42:25,20488369.0,mengyaoss77
33,"be happy
sync id c61b579a246c7f5b9ad6477b0c7f59a9f4869e44",shenzen,1.0,28.0,42.0,2016-01-03 00:14:53,2019-02-16 00:49:47,16523103.0,WuHanMuMu
34,Student,"Wherever, China",158.0,93.0,67.0,2012-08-25 22:24:39,2019-03-24 19:05:30,2220320.0,wfjsw
35,"My Blog
https://wilhelmguo.cn/",beijing,33.0,31.0,77.0,2015-06-10 03:01:49,2019-04-10 03:46:07,12826425.0,wilhelmguo
36,,,0.0,0.0,2.0,2017-07-11 07:49:11,2018-09-20 20:22:09,30077255.0,levy0519
37,http://blog.csdn.net/u013812710,Beijing,18.0,30.0,89.0,2015-05-17 06:34:46,2019-04-15 07:07:21,12482532.0,huangjiasingle
38,百度外卖FE,北京,27.0,11.0,31.0,2013-02-10 07:38:08,2018-08-07 01:19:58,3524716.0,shiye515
39,Senior Software Engineer who cares about Finance and Child Education.,"Beijing, China",36.0,62.0,16.0,2015-08-19 08:19:09,2019-04-08 00:01:46,13870117.0,zacharyzhao
40,,,0.0,0.0,4.0,2018-03-16 02:03:47,2019-03-18 02:45:06,37434816.0,tianzhibaoyu
41,,,5.0,1.0,2.0,2008-09-27 02:02:14,2019-03-25 01:23:27,26482.0,tusury
42,,"Hangzhou,ZheJiang,China",614.0,27.0,24.0,2014-03-01 08:19:39,2019-04-06 09:56:18,6824547.0,zixun
43,Add a Bio,,10.0,25.0,56.0,2013-03-12 09:40:24,2018-10-17 06:03:03,3843588.0,momaek
44,,null,29.0,60.0,30.0,2015-11-26 05:02:46,2019-03-10 02:40:57,16030944.0,D0n9
45,,,1.0,6.0,10.0,2011-04-12 02:08:39,2018-10-16 09:06:39,724159.0,weitch
46,,,0.0,0.0,0.0,2018-03-05 02:18:01,2018-03-05 02:20:17,37063140.0,wesley000
47,Content Producer,beijing,9.0,46.0,19.0,2015-12-13 03:31:28,2019-03-31 22:17:12,16274877.0,paulinsider
48,,,0.0,0.0,1.0,2016-09-11 04:50:58,2019-03-26 03:07:01,22129265.0,chrisburber
49,,,4.0,2.0,14.0,2014-12-04 21:07:40,2019-01-16 23:52:27,10081837.0,whlpkk
50,,,0.0,2.0,1.0,2016-11-17 22:00:17,2018-08-30 03:18:32,23545538.0,MuRongWeiYang
51,,,1.0,3.0,2.0,2017-11-09 05:26:55,2019-04-11 10:51:15,33514748.0,niehui
52,,,0.0,0.0,12.0,2016-12-08 03:40:36,2019-03-13 05:10:20,24451718.0,yzx2
53,,,0.0,0.0,3.0,2017-08-23 22:22:43,2018-09-30 04:12:09,31299826.0,ChenZhenliang1209
54,,,5.0,26.0,130.0,2015-06-27 05:50:01,2019-04-11 00:59:37,13076119.0,MitrichevGoing
55,,Beijing China,41.0,26.0,29.0,2012-01-27 00:22:00,2019-04-16 21:15:30,1384036.0,Losses
56,,,30.0,42.0,12.0,2010-12-22 04:37:59,2018-03-01 10:48:00,533077.0,jkfzero
57,,,0.0,0.0,1.0,2019-03-26 03:09:23,2019-03-26 03:09:23,48943514.0,RayXu821
58,,,1.0,10.0,22.0,2017-05-05 04:16:56,2019-04-09 12:33:55,28434504.0,wuhe52
59,,beijing,1.0,3.0,27.0,2015-10-28 01:29:42,2019-03-06 03:42:46,15356574.0,ljl5241861
60,,,0.0,0.0,4.0,2016-03-21 00:09:55,2018-10-14 22:58:47,17974893.0,SureJs
61,,,3.0,2.0,10.0,2014-09-22 06:50:22,2019-03-04 02:50:24,8860595.0,inksink
62,"Babel: zh-N, en-2,ja-0 | GPG: 0xE14A40B70A930B8B.",Wherever,14.0,23.0,35.0,2016-05-02 00:14:21,2019-04-21 03:26:28,19144373.0,outloudvi
63,,,1.0,3.0,31.0,2015-08-09 22:37:49,2019-04-15 10:07:18,13724697.0,wzxfaker
64,"Life is Short,I use Python",,10.0,13.0,19.0,2014-02-13 00:51:13,2019-01-23 03:38:43,6669008.0,PSoul
65,To see a bigger world.,Shanghai China,4.0,5.0,33.0,2013-01-22 00:46:34,2019-03-26 03:16:07,3335832.0,fan3cn
66,,,1.0,3.0,11.0,2015-09-06 00:58:34,2019-04-17 05:25:50,14145869.0,yuanqingH
67,simple,,0.0,0.0,5.0,2018-09-11 20:04:47,2019-04-07 22:43:52,43191557.0,YJMQN
68,,,5.0,1.0,110.0,2016-03-05 11:33:05,2019-04-19 12:21:52,17675832.0,FrailLeon
69,,,1.0,1.0,33.0,2014-11-17 20:34:58,2019-03-11 09:32:58,9813294.0,litian33
70,Backend development engineer,,0.0,0.0,2.0,2016-11-03 02:25:54,2019-03-27 09:57:33,23231607.0,haotongan
71,,,3.0,0.0,10.0,2017-06-02 10:34:36,2019-04-17 20:01:43,29148309.0,Fang-Lansheng
72,,,40.0,13.0,19.0,2015-01-15 22:08:22,2019-04-20 12:20:22,10556197.0,niexinming
73,JSer,Beijing,23.0,57.0,16.0,2014-11-19 20:09:03,2019-03-03 05:38:56,9854818.0,howel52
74,水能载舟 亦可赛艇,"ZhongShan, China",375.0,244.0,44.0,2011-11-28 10:17:56,2019-03-18 10:47:45,1225596.0,ragnraok
75,,,0.0,5.0,0.0,2016-01-15 21:42:06,2019-04-16 05:08:46,16728548.0,gmmp
76,前进三,Canton，China,0.0,0.0,0.0,2019-03-07 02:59:06,2019-04-10 07:17:56,48312338.0,glgxmz
77,,,0.0,0.0,19.0,2015-12-30 21:00:44,2018-08-29 10:34:07,16495601.0,PersonYang
78,ピカ、ピカ、ニャー ？,,65.0,201.0,3.0,2014-12-19 08:39:11,2019-04-21 06:47:13,10243794.0,cololi
79,,,0.0,0.0,2.0,2017-06-21 20:48:27,2019-04-01 09:36:53,29617575.0,SleepBoomFat
80,,"Hefei,Anhui,China",0.0,0.0,3.0,2017-03-21 00:07:32,2019-03-26 03:24:21,26563127.0,iambestt
81,,,0.0,0.0,0.0,2019-03-05 01:57:08,2019-03-11 20:25:14,48236947.0,QMHN
82,,,0.0,0.0,0.0,2016-07-06 21:47:59,2016-07-06 21:47:59,20330641.0,ansiny
83,,,0.0,0.0,1.0,2016-06-07 02:41:16,2018-03-04 20:01:58,19793691.0,GameWhisper
84,,"Beijing, China",0.0,1.0,14.0,2018-11-08 00:35:27,2019-03-29 04:38:31,44858834.0,mars05
85,,shanghai,2.0,2.0,16.0,2015-05-19 08:22:03,2019-04-16 02:05:37,12513329.0,lzxzy
86,,Beijing,11.0,68.0,11.0,2015-07-28 05:04:58,2019-04-19 01:21:43,13536789.0,ringsaturn
87,,,0.0,0.0,1.0,2013-10-22 04:28:50,2019-03-09 08:43:05,5745458.0,chalicer
88,bio bio bio,,6.0,15.0,57.0,2015-03-27 08:39:36,2019-04-09 03:09:42,11680549.0,alex159s
89,,,0.0,0.0,0.0,2016-06-20 23:31:55,2019-03-10 21:43:35,20058889.0,cf2697538285
90,Key fingerprint 0A662175C3997E84A6FA879499321BCE08B738B8,,94.0,378.0,52.0,2012-02-23 06:23:48,2019-04-17 20:46:19,1465267.0,JokerQyou
91,,,4.0,8.0,26.0,2011-12-30 20:13:15,2018-01-25 23:07:41,1295912.0,wuketidai
92,,,0.0,4.0,6.0,2018-06-15 02:22:39,2019-03-26 03:33:13,40290166.0,ln0909
93,,,0.0,0.0,1.0,2018-09-17 03:12:10,2019-04-15 22:32:13,43334928.0,handsomedogchen
94,,,0.0,1.0,0.0,2017-04-13 10:09:48,2019-04-21 09:25:56,27432847.0,wenbin-ding
95,http://www.jianshu.com/u/0b4dffea819d,,0.0,9.0,17.0,2015-04-20 09:25:05,2019-02-14 03:22:42,12035068.0,MA806P
96,Looking for a remote job.....,,65.0,188.0,48.0,2012-10-16 20:38:10,2019-03-05 01:47:33,2577157.0,toxic-johann
97,,,7.0,23.0,22.0,2016-08-12 22:04:51,2019-03-01 11:58:26,21002462.0,26Wongfox
98,Creative Web Developer & Designer,"Shanghai, China",8226.0,175.0,49.0,2011-05-10 07:43:24,2019-04-15 23:06:57,779050.0,Ovilia
99,,,1.0,2.0,52.0,2015-02-12 03:18:46,2019-03-26 03:38:48,10973111.0,HuichuanLiu
100,,,4.0,5.0,41.0,2015-03-10 07:29:25,2019-04-11 02:27:37,11407268.0,vincenttesla
101,,BeiJing,3.0,1.0,19.0,2014-01-07 10:25:01,2018-08-28 22:28:25,6340667.0,zhangkuiworld
102,,,2.0,1.0,4.0,2014-12-25 21:05:06,2018-09-29 01:08:05,10300038.0,CGWatson
103,,HangZhou,96.0,565.0,309.0,2012-02-20 23:17:22,2019-04-13 21:22:25,1456096.0,lerencao
104,,China.Wuhan,0.0,1.0,2.0,2016-10-12 02:11:46,2019-04-18 19:52:38,22786932.0,ironbo
105,Life is good,,2.0,11.0,14.0,2016-02-17 02:18:01,2019-04-18 21:17:40,17288324.0,stdupanda
106,,,0.0,0.0,3.0,2014-11-13 09:08:20,2019-03-30 21:33:18,9720491.0,heyhey1985
107,React/Vue/WebGL,"Beijing, China",427.0,40.0,38.0,2015-07-09 23:05:10,2019-04-09 07:13:27,13267437.0,hujiulong
108,,,198.0,125.0,31.0,2012-09-06 20:50:07,2019-03-29 23:19:56,2296036.0,flynngao
109,,,145.0,3.0,14.0,2016-02-14 06:14:25,2019-04-13 04:41:04,17232510.0,MashiMaroLjc
110,,,5.0,5.0,31.0,2012-08-20 02:17:02,2018-12-25 21:23:48,2181780.0,nisiyu
111,人生艰难...,beijing 北京,16.0,1.0,30.0,2013-03-29 01:01:29,2019-03-09 11:05:33,4002926.0,332065255
112,,,0.0,0.0,2.0,2019-02-20 22:28:15,2019-02-20 22:28:15,47840887.0,bruceleekongfu
113,,Beijing,12.0,3.0,25.0,2015-08-14 03:08:42,2019-02-28 01:43:13,13794455.0,wanyawan
114,From light comes darkness and from darkness light.,,0.0,2.0,3.0,2015-08-08 11:22:13,2019-04-01 08:16:00,13709330.0,dushiwang
115,,,3.0,9.0,5.0,2018-10-17 09:26:06,2019-04-18 06:56:11,44235876.0,und3fin3
116,,"UESTC, Chengdu, China",0.0,0.0,4.0,2017-05-06 02:37:22,2019-04-12 05:50:28,28477122.0,Lincolnlmj
117,XJTU 0w1 Club,,10.0,17.0,16.0,2017-05-09 07:28:07,2019-03-25 09:43:22,28564930.0,TayYin
118,male / siscon / linux user / vimer / pythonist / gopher / gray hat,/dev/random,207.0,153.0,56.0,2014-12-12 10:47:26,2019-04-12 08:41:13,10167884.0,jm33-m0
119,,,6.0,22.0,35.0,2012-11-11 21:09:55,2019-04-19 09:28:31,2774879.0,cs0511
120,,Beijing,7.0,49.0,7.0,2013-04-10 10:13:47,2019-04-15 11:15:38,4116527.0,fanbin0602
121,programer/product manager/literature lover,China,5.0,24.0,5.0,2013-11-09 08:21:06,2019-04-15 21:16:45,5895871.0,msh01
122,,,0.0,0.0,1.0,2016-01-12 01:50:56,2019-03-26 03:51:12,16661824.0,hanzhonghai
123,,,0.0,13.0,3.0,2017-07-13 21:41:37,2019-04-16 21:10:10,30166044.0,arains0
124,"Whatever, keep learning!",PRC,25.0,379.0,44.0,2014-10-31 00:30:30,2019-04-18 21:46:59,9475646.0,i0Ek3
125,stay hungry stay foolish,shanghai,12.0,167.0,22.0,2016-01-08 04:37:14,2019-04-09 20:49:47,16607714.0,hitao123
126,这个世界不是真实的,hainan,44.0,67.0,97.0,2012-06-15 03:03:53,2019-03-27 09:12:27,1853145.0,dusunboy
127,,,0.0,0.0,1.0,2015-04-08 07:37:03,2019-04-10 02:05:32,11853547.0,liu-yuyang
128,,,0.0,1.0,0.0,2017-01-04 02:26:45,2019-02-18 02:47:26,24910596.0,YXiufu
129,"Stay young, stay naive.","Nanjing, China",84.0,238.0,35.0,2015-12-14 02:53:36,2019-04-20 23:54:37,16285716.0,Triple-Z
130,前端🐶,hangzhou,1.0,4.0,10.0,2013-12-26 00:18:42,2019-02-20 08:41:30,6262571.0,d19900819
131,,,0.0,0.0,1.0,2014-12-23 20:41:52,2019-03-26 03:56:41,10285449.0,jjiangye
132,,,0.0,0.0,5.0,2017-11-14 04:23:47,2019-03-26 03:56:47,33654014.0,git-linyh
133,Xian university of posts and telecommunications undergraduate students reading,Xi 'an China,0.0,1.0,0.0,2016-08-31 22:59:37,2019-04-18 00:32:58,21377170.0,li-zhixin
134,,,2.0,0.0,6.0,2014-04-01 02:48:30,2019-03-13 09:42:03,7124338.0,capric8416
135,glgjssy,,5.0,17.0,3.0,2016-10-30 06:54:20,2019-03-31 02:10:08,23149859.0,kev1nming
136,BackgroundImages,North Korea,82.0,72.0,43.0,2014-11-02 06:31:23,2019-03-28 09:48:51,9512362.0,ttop5
137,生活不易，继续努力~,HangZhou,100.0,200.0,11.0,2016-07-01 11:16:10,2019-04-09 04:09:55,20245829.0,cccyb
138,,,51.0,54.0,46.0,2009-05-15 19:36:40,2019-04-12 08:51:58,85134.0,AndreLion
139,,China,0.0,27.0,14.0,2017-09-20 00:34:16,2019-02-28 03:13:11,32120946.0,YuanfuC
140,,,3.0,2.0,9.0,2012-07-01 23:12:54,2019-04-12 01:46:13,1912554.0,mfy
141,博客: https://souce.github.io/blog/,,7.0,8.0,3.0,2013-01-24 20:50:08,2019-04-14 00:40:56,3376130.0,souce
142,Keep calm and carry on,Hangzhou,3.0,3.0,2.0,2017-01-12 22:41:12,2019-04-13 09:42:48,25094395.0,percyjie
143,,,0.0,1.0,4.0,2016-02-25 23:36:45,2019-04-09 09:47:15,17488562.0,OnlyLoveTianYa
144,,,0.0,0.0,6.0,2015-04-28 09:10:10,2019-03-26 04:01:42,12154631.0,LiPan1989
145,,,0.0,0.0,8.0,2017-11-06 10:18:14,2019-02-28 02:42:10,33425628.0,lzbpythoner
146,,"Shanghai, PRC",9.0,15.0,16.0,2014-06-05 11:47:47,2019-04-03 05:19:30,7807639.0,AsakuraB
147,,,0.0,2.0,2.0,2016-09-20 01:48:57,2019-04-19 01:02:04,22314407.0,ThanksSirAlex
148,Creator of nothing.,Shanghai,59.0,73.0,26.0,2015-10-13 00:44:59,2019-04-09 23:06:34,15100664.0,cyyyu
149,,,4.0,1.0,3.0,2015-08-31 04:26:54,2019-03-04 10:26:39,14052353.0,sbillburg
150,,Hangzhou,0.0,3.0,6.0,2016-05-19 08:59:33,2019-04-08 01:50:31,19472866.0,Razor0719
151,Stay hungry. Stay foolish.,"ShenZhen,GuangDong,China",94.0,122.0,69.0,2015-11-15 22:14:14,2019-04-17 09:15:46,15864345.0,alex1504
152,Sometimes naïve.,Earth,39.0,21.0,18.0,2014-05-01 21:43:54,2019-04-01 11:08:47,7463628.0,qnnnnez
153,student,,1.0,1.0,10.0,2016-10-27 21:23:37,2019-04-12 18:30:32,23111812.0,davi0723
154,,,8.0,45.0,9.0,2014-03-18 20:52:18,2019-04-08 09:40:21,6993660.0,zhongdom
155,eleme Fe,,28.0,4.0,11.0,2015-11-29 23:38:12,2019-03-30 06:30:17,16076364.0,2b2b2b2b
156,,,0.0,0.0,1.0,2017-11-07 21:58:23,2019-01-23 22:33:35,33473140.0,tangbakesoul
157,,,0.0,0.0,5.0,2016-08-19 04:06:38,2019-03-26 04:09:46,21121692.0,luckybirdfirst
158,,,9.0,43.0,18.0,2014-11-06 22:04:08,2019-04-08 04:33:22,9602839.0,shibang
159,,beijing,1.0,15.0,71.0,2014-06-06 00:55:55,2019-04-19 00:41:07,7812668.0,scdxcc
160,Focusing,beijing,31.0,6.0,12.0,2016-04-27 21:22:40,2019-03-31 20:47:12,18711441.0,MiceLiD
161,,,12.0,41.0,59.0,2014-05-25 04:19:09,2019-02-21 02:35:00,7693469.0,lixin147741
162,renzw@zzes1314.cn,Tongling，Anhui,66.0,332.0,88.0,2015-02-07 21:51:37,2019-04-17 09:31:15,10903843.0,klren0312
163,https://www.yuque.com/1ncounter,hangzhou,3.0,11.0,13.0,2016-05-24 20:47:33,2019-03-31 01:39:47,19562558.0,1ncounter
164,,,0.0,0.0,3.0,2017-10-11 01:22:41,2019-03-20 03:32:45,32697233.0,chenxueyan16
165,,,0.0,0.0,4.0,2016-12-17 02:22:35,2019-04-16 02:33:05,24618903.0,madisman
166,,"shenzhen,Guangdong,China",5.0,8.0,35.0,2016-03-25 05:44:11,2019-03-08 08:31:21,18069061.0,LinJoey5
167,,,0.0,0.0,0.0,2017-08-03 03:14:17,2019-04-17 23:53:40,30687073.0,WeyXX
168,蜥大大不准蛤蛤乱说话,,2.0,1.0,7.0,2015-04-14 01:20:59,2018-09-29 09:18:33,11937865.0,DingoDemon
169,,中国，福建，福州,0.0,0.0,5.0,2016-10-22 08:56:02,2019-02-27 01:14:38,22999053.0,gkw3
170,,,0.0,0.0,5.0,2017-02-24 08:17:28,2019-03-26 04:16:18,26005673.0,xinhangyan
171,,,1.0,8.0,20.0,2015-08-10 17:28:33,2019-04-02 21:49:15,13738577.0,gaoqiang19514
172,,,2.0,6.0,57.0,2015-08-15 21:45:47,2019-03-21 02:12:28,13815407.0,jinshilaoyao
173,,浙江省杭州市,0.0,0.0,7.0,2014-09-24 01:29:25,2019-03-14 01:47:24,8894626.0,wang1061709572
174,take it easy,BeiJing China,9.0,5.0,7.0,2016-05-17 21:12:25,2019-03-22 09:53:18,19420474.0,liangchaojie
175,,,0.0,6.0,10.0,2013-04-26 02:56:38,2019-03-25 04:29:48,4263038.0,mmxuxp
176,Laziness and Diligence ...,"Beijing, China",31.0,37.0,36.0,2014-11-26 00:45:37,2019-04-19 09:33:55,9958300.0,IceMimosa
177,,,0.0,0.0,13.0,2014-11-17 07:03:11,2018-10-25 05:16:29,9800679.0,Lee-SDU
178,,,0.0,0.0,0.0,2016-05-05 04:09:00,2019-01-03 20:37:52,19203516.0,AlexMaCN
179,iOS程序员,杭州,11.0,189.0,25.0,2016-01-27 23:28:26,2019-02-21 21:10:55,16930988.0,Wrapperss
180,,,1.0,1.0,1.0,2018-04-25 00:44:08,2019-04-06 05:06:38,38714397.0,NaisuXu
181,,ShenZhen,6.0,9.0,11.0,2013-02-27 02:07:29,2019-02-22 03:08:07,3713528.0,HuNanZai
182,,,1.0,1.0,4.0,2013-02-17 21:53:04,2019-04-10 00:40:57,3622139.0,VinTurtle
183,,,4.0,79.0,22.0,2017-10-09 07:28:45,2019-03-08 06:44:47,32640035.0,yzStrive
184,,,0.0,0.0,1.0,2012-09-27 01:36:08,2019-03-26 04:22:46,2434842.0,dejish
185,,Beijing,0.0,0.0,1.0,2019-01-07 21:52:02,2019-04-17 09:57:13,46469364.0,nlhm
186,,,0.0,0.0,8.0,2014-11-08 04:15:26,2019-04-09 03:05:56,9623761.0,DataOtome
187,,China,1.0,3.0,14.0,2012-10-22 01:14:21,2019-03-26 04:24:20,2618746.0,wrenashe
188,,,113.0,128.0,100.0,2017-12-22 12:01:25,2019-04-09 22:01:02,34776076.0,0c0c0f
189,,,0.0,0.0,1.0,2018-07-19 04:22:17,2019-03-31 19:25:58,41425402.0,FL080512
190,,,0.0,0.0,1.0,2016-02-29 10:27:16,2019-04-02 07:02:13,17549663.0,redpanda518
191,,,1.0,1.0,2.0,2015-07-30 21:06:46,2019-03-24 04:01:40,13580998.0,xiao19920420
192,,,0.0,0.0,0.0,2019-01-01 07:20:43,2019-03-26 04:25:49,46296572.0,qinzhenyan
193,,Shanghai,3.0,37.0,8.0,2016-10-07 01:55:26,2019-04-11 09:55:44,22675176.0,limeng90
194,Write the Code Change the World,China,5.0,39.0,14.0,2016-05-07 22:31:18,2019-04-21 09:18:23,19246347.0,lydlovexyz
195,I will always be wrong,,0.0,6.0,28.0,2014-10-14 02:52:47,2019-03-29 05:07:45,9210009.0,516457377
196,Dart学的瑟瑟发抖,shanghai,1.0,23.0,10.0,2016-03-16 23:22:26,2019-04-18 01:00:50,17895124.0,zhongmeizhi
197,,,1.0,1.0,31.0,2015-07-03 20:16:32,2019-03-24 11:01:22,13172221.0,sunrist1
198,,,0.0,1.0,0.0,2013-01-22 20:28:21,2019-03-14 06:07:17,3345663.0,elcoer
199,,,0.0,0.0,0.0,2018-06-01 01:26:20,2019-03-14 22:28:12,39821438.0,fang-quick
200,一个爱音乐的程序员。,Nanjing,15.0,40.0,12.0,2017-03-07 01:50:31,2019-03-19 03:06:41,26243170.0,SpontaLeo
201,A Maniac,SH,10.0,18.0,24.0,2015-03-26 08:50:11,2019-04-09 19:39:52,11665103.0,ymyqwe
202,,,1.0,1.0,1.0,2016-06-02 22:28:56,2019-03-26 04:31:37,19722454.0,kenzbc
203,,,0.0,0.0,5.0,2015-06-29 04:57:33,2019-01-11 04:05:55,13100401.0,coderFH
204,,,1.0,1.0,0.0,2018-12-24 02:46:00,2019-03-26 06:00:28,46101278.0,sjg52
205,"BUG DRIVEN Product Manager ~        
          Sometimes work as Visual Designer / Film Post-producer / Web Developer","Beijing, China",23.0,21.0,35.0,2016-09-24 05:50:48,2019-03-27 09:42:37,22412638.0,fredliang44
206,"2017: hellow word
2018: hellow world","China,Guangzhou",3.0,9.0,2.0,2015-05-11 20:50:44,2019-04-13 03:06:20,12403684.0,BryantZhou
207,,Beijing,5.0,5.0,7.0,2012-12-10 23:36:31,2019-04-11 20:02:26,3013329.0,chuchingkai
208,0xCAFEBABE,Guangzhou China ,1588.0,94.0,52.0,2012-04-12 10:19:03,2019-04-17 04:15:08,1637169.0,kyze8439690
209,,,0.0,1.0,7.0,2018-02-11 21:12:22,2019-03-29 02:49:15,36391182.0,CaiDaChuiZi
210,,Beijing,4.0,1.0,12.0,2013-10-22 03:35:03,2019-03-25 09:58:51,5745019.0,zinclee123
211,Become full of wisdom and courage！,,2.0,4.0,8.0,2016-10-21 00:30:05,2019-03-26 04:38:19,22973793.0,strays314
212,,,3.0,1.0,12.0,2012-01-08 21:56:33,2019-04-11 08:30:47,1314047.0,yusk013
213,front end,,10.0,6.0,37.0,2015-10-12 04:22:59,2019-01-22 00:51:49,15086407.0,codedaybyday
214,..,上海市,1.0,1.0,15.0,2016-04-14 02:13:24,2019-03-28 21:45:47,18457848.0,Michaelhoooo
215,,,5.0,17.0,22.0,2012-08-26 04:57:30,2019-04-17 09:01:46,2221413.0,cwt8805
216,,"FuZhou,China",0.0,0.0,6.0,2018-05-26 01:20:21,2019-02-12 23:02:09,39643042.0,Actoress
217,,,16.0,41.0,247.0,2012-07-27 04:40:44,2019-04-20 13:39:12,2051294.0,TimLang
218,,,0.0,4.0,0.0,2014-03-29 22:00:33,2019-03-26 04:40:26,7104784.0,Mushr2om
219,,,0.0,1.0,7.0,2015-01-06 01:03:23,2018-12-10 20:12:42,10413476.0,loveharuhi
220,,Beijing China,4.0,7.0,10.0,2018-06-10 02:24:05,2019-04-15 08:53:43,40136360.0,RicradoLee
221,,,4.0,0.0,21.0,2014-10-18 02:12:22,2019-02-13 02:27:45,9292259.0,ifootmark
222,,,5.0,6.0,62.0,2015-04-17 08:08:44,2019-04-17 21:04:57,11994459.0,Raysail
223,"我不知道给公主应该配王子还是配骑士,我只想屠龙",HangZhou,15.0,69.0,8.0,2017-01-14 10:23:20,2019-04-05 12:32:16,25120803.0,v5sollee
224,,,6.0,0.0,25.0,2014-11-17 05:18:55,2018-12-06 05:58:28,9799583.0,jiangys
225,,,4.0,2.0,9.0,2013-08-01 09:27:17,2019-04-01 01:13:36,5139124.0,paaboo2013
226,,,7.0,2.0,4.0,2014-07-02 19:47:10,2019-03-26 04:48:36,8053078.0,gogo1217
227,茍利國家生死以 豈因禍福避趨之,"Beijing, China",237.0,246.0,79.0,2011-03-30 10:49:50,2019-04-20 01:25:59,699636.0,aisk
228,,,0.0,2.0,1.0,2014-07-26 09:29:27,2019-03-26 04:48:47,8275635.0,sunguoqing-2014
