,bio,location,num_followers,num_following,num_repos,time_created,time_updated,user_id,user_name
29,,,0.0,8.0,0.0,2018-08-01 02:31:13,2019-02-14 02:58:02,41986902.0,leisurelymiao
30,,,0.0,0.0,1.0,2016-03-27 01:50:58,2019-02-28 03:15:58,18096901.0,liuxusuifeng
31,"php,go,vimer, linuxer",Beijing/China,7.0,6.0,23.0,2015-01-05 01:38:37,2019-03-24 09:49:42,10397021.0,zhoupro
32,,,0.0,0.0,0.0,2014-01-13 06:10:41,2019-03-27 21:28:07,6388843.0,zhengrrui
33,,Beijing,2.0,30.0,50.0,2015-12-26 09:40:05,2019-04-11 04:21:54,16445076.0,YXY2829
34,,,2.0,1.0,4.0,2015-08-18 11:06:33,2019-03-10 20:58:53,13854558.0,zhoumingche
35,,,0.0,1.0,4.0,2016-08-05 03:31:24,2019-03-15 20:42:20,20855858.0,daocaoren123
36,,,0.0,0.0,0.0,2016-08-25 11:11:46,2019-03-27 21:22:37,21245297.0,carreyfeng
37,,,0.0,7.0,11.0,2017-07-14 22:14:09,2019-03-21 04:11:06,30190191.0,SONG1279
38,,Beijing,9.0,17.0,25.0,2013-08-11 23:08:25,2019-04-19 02:22:42,5210838.0,Monkshae
39,,Melbourne,1.0,0.0,6.0,2016-03-29 05:07:49,2019-04-07 02:55:33,18139921.0,minionHY
40,On my way...,,0.0,0.0,0.0,2013-11-04 21:10:41,2019-03-27 21:22:39,5856320.0,tommyhan7
41,FE,China,44.0,112.0,11.0,2012-07-16 07:18:52,2019-03-11 22:04:05,1984045.0,lzfee0227
42,请叫我攻城狮大人哈哈哈,,0.0,0.0,1.0,2016-03-02 07:43:29,2018-12-07 04:16:11,17593225.0,liuweijacob
43,,,1.0,3.0,12.0,2016-03-10 20:28:22,2019-04-20 20:18:18,17774623.0,Lovech3n
44,"A skilled iOSer, a people full of curiosity. Study until old , coding even hard.",,1.0,0.0,7.0,2015-12-12 12:05:46,2019-03-27 21:22:37,16269362.0,JXwilliamJi
45,"A funny guy, but lazy to upload my things.",,0.0,1.0,3.0,2014-08-22 22:00:18,2019-03-27 21:22:41,8528463.0,ncnylon
46,Show you my code.,ShenZhen,0.0,5.0,16.0,2017-03-31 08:44:14,2019-03-22 13:10:47,26818851.0,javascriptchen
47,,,0.0,0.0,1.0,2016-01-31 21:33:40,2019-03-27 22:34:09,16997217.0,ManleyShao
48,,,0.0,0.0,0.0,2017-03-30 21:01:56,2019-03-27 21:20:51,26806507.0,weiweispider
49,"I am lively, like to communicate, love to make friends, hope to make more friends",Sichuan Chengdu,0.0,0.0,35.0,2016-09-24 00:42:05,2019-03-08 05:18:42,22408967.0,androidxiayu
50,Android,广东省深圳市南山区数字文化产业基地东塔楼,0.0,4.0,1.0,2017-08-24 22:47:29,2019-03-27 04:20:30,31333216.0,SmallYQ
51,,,0.0,0.0,2.0,2017-09-15 03:18:39,2019-03-04 02:41:05,31983978.0,CathyGyvv
52,"Javascript,H5,CSS3",Shanghai,2.0,5.0,4.0,2015-06-23 14:23:14,2018-03-13 00:46:53,13022694.0,BNightowl
53,,,0.0,0.0,0.0,2017-11-27 05:52:37,2019-03-30 01:31:16,34027152.0,m15016619191
54,,,0.0,2.0,2.0,2014-04-23 22:42:18,2019-04-16 01:26:15,7391110.0,jj14Git
55,Stay free!,,2.0,38.0,16.0,2017-11-22 08:12:35,2019-04-17 09:06:29,33900246.0,KudoSZhang
56,,,0.0,2.0,9.0,2016-11-27 21:45:24,2018-03-01 06:47:20,24215927.0,jinlisu1987
57,,,0.0,0.0,8.0,2017-08-21 01:42:20,2019-03-20 01:25:21,31201769.0,EdgeMannn
58,,成都,0.0,0.0,1.0,2017-04-23 22:03:51,2019-03-27 21:22:25,27938964.0,wulaoshi
59,,,0.0,3.0,15.0,2017-11-24 22:03:11,2019-03-27 21:27:57,33972456.0,adrielliu
60,,,0.0,0.0,6.0,2016-11-28 21:43:48,2018-07-04 04:38:22,24238760.0,liuwenli0713
61,笔直向前,,0.0,1.0,7.0,2017-05-17 22:37:08,2019-03-13 01:09:53,28771377.0,491705986
62,,,0.0,1.0,5.0,2016-03-13 21:29:04,2019-04-03 21:04:04,17819109.0,mrliusilin
63,,,1.0,2.0,5.0,2014-03-17 04:01:01,2018-10-26 01:17:48,6972999.0,asalin
64,,浙江杭州,4.0,7.0,8.0,2012-10-10 20:29:32,2018-11-28 00:40:40,2533008.0,woshicixide
65,Junior Cleaner,BeiJing,0.0,0.0,4.0,2015-05-06 03:12:53,2019-04-18 21:52:56,12269289.0,HaHaBird
66,,,0.0,0.0,4.0,2015-02-28 00:55:30,2019-04-03 20:35:53,11240886.0,Archeus123
67,,,0.0,0.0,1.0,2018-12-12 09:18:20,2018-12-12 09:25:30,45823573.0,VigilanteZPZ
68,The world is my bed!,Beijing China,180.0,60.0,36.0,2015-04-30 02:23:43,2019-03-06 10:55:34,12182189.0,Bakumon
69,,,1.0,3.0,4.0,2015-10-12 10:22:30,2019-01-05 04:20:53,15091652.0,GuoHongRui
70,,,0.0,0.0,1.0,2019-03-27 21:17:02,2019-03-27 21:28:28,49010899.0,AngerHangGe
71,,,1.0,0.0,3.0,2017-06-25 22:26:02,2019-03-27 21:22:48,29698566.0,superfeedyu
72,,,0.0,1.0,13.0,2017-03-07 03:22:41,2019-03-29 01:47:15,26245083.0,Yangzhuren
73,,,0.0,0.0,1.0,2018-10-08 01:29:51,2019-01-09 01:51:34,43947684.0,JohnnyKill
74,,,0.0,0.0,0.0,2016-06-14 04:08:11,2019-04-03 04:35:47,19926324.0,Remember-Forever
75,,,0.0,0.0,0.0,2012-12-03 01:44:08,2019-03-13 04:27:20,2949464.0,wudaozhuyu
76,To love oneself is the beginning of a lifelong romance,上海,1.0,142.0,1.0,2017-07-07 01:23:13,2019-04-01 06:36:08,29971155.0,EdeHoward
77,976625906axb@gmail.com,,1.0,9.0,68.0,2015-09-24 14:06:18,2019-03-31 23:48:26,14826732.0,RockXiong
78,,,0.0,0.0,29.0,2017-06-15 06:52:45,2019-04-11 04:52:55,29455725.0,zly1154367510
79,,nanjing,0.0,0.0,0.0,2016-06-13 21:53:42,2019-03-03 20:27:27,19920671.0,chensiyuan12138
80,,,0.0,0.0,3.0,2018-09-14 02:00:51,2018-12-26 21:48:38,43263533.0,deersheep6
81,,,1.0,0.0,2.0,2015-11-13 20:39:13,2019-04-15 09:32:56,15841642.0,lzrzcr
82,"a little, but happy devloper",,0.0,0.0,12.0,2017-04-25 21:06:00,2019-03-14 01:51:30,28032284.0,caochengfei
83,,,0.0,1.0,5.0,2014-11-17 23:32:23,2019-03-21 21:14:14,9815561.0,yurocy
84,"PHP开发微信模版消息换行的问题
解决方法是用PHP内置换行符替换PHP_EOL解决。",,1.0,12.0,5.0,2016-09-22 07:49:00,2019-03-26 09:12:41,22371157.0,he583899772
85,,,1.0,7.0,21.0,2015-06-18 21:35:54,2019-04-08 23:57:26,12960822.0,QgZhan
86,我是一名程序员，热爱技术，为技术而疯狂！！！,山西.太原,15.0,22.0,26.0,2016-03-09 04:32:44,2019-03-14 05:17:52,17740799.0,gewennihao
87,,,17.0,4.0,2.0,2017-04-01 03:07:54,2019-04-15 20:53:27,26833549.0,smy1919
88,,,3.0,1.0,7.0,2015-04-12 20:43:50,2019-03-27 21:23:05,11917140.0,dreamelife
89,,china,0.0,2.0,4.0,2017-01-15 20:44:44,2019-02-18 17:51:47,25141722.0,qq285210476
90,,hangzhou,4.0,2.0,32.0,2012-01-11 04:27:30,2018-12-13 03:28:00,1321190.0,inter12
91,"{Write the Code , Change the World}",China,10.0,72.0,51.0,2015-03-19 07:45:14,2019-03-12 04:14:07,11555978.0,sinyu1012
92,,,0.0,0.0,1.0,2015-07-12 20:11:15,2019-03-29 01:08:30,13306157.0,JoymanM
93,一个有梦想的程序猿,,0.0,1.0,1.0,2016-05-03 21:11:30,2019-04-17 04:33:53,19179318.0,YorkBo
94,,,1.0,0.0,12.0,2015-05-17 21:53:29,2019-02-18 22:01:01,12489591.0,dravenM
95,,,0.0,0.0,2.0,2016-11-21 10:20:09,2019-03-29 20:59:30,23637247.0,muyelh
96,,,0.0,0.0,4.0,2017-11-01 09:27:39,2019-03-27 21:23:11,33288235.0,liaokai620
97,,Beijing University of Posts and Telecommunications,30.0,35.0,18.0,2014-08-11 22:17:31,2019-04-17 03:21:04,8423594.0,imtsuki
98,android developer,,0.0,0.0,28.0,2017-02-21 06:34:33,2019-02-08 10:01:47,25926854.0,strivezheng
99,,,0.0,1.0,6.0,2017-06-20 07:17:16,2019-04-18 09:39:52,29573424.0,gaopengchao666
100,,,2.0,0.0,3.0,2016-03-06 09:30:50,2019-02-14 04:01:31,17687275.0,zhaiyuhao
101,,,0.0,0.0,0.0,2017-06-28 10:00:40,2019-03-27 21:23:13,29756570.0,zerorclover
102,,beijing,0.0,1.0,3.0,2014-03-05 22:30:15,2019-01-31 05:31:29,6868699.0,wuqiupeng
103,,,0.0,2.0,3.0,2016-01-12 20:14:42,2019-03-27 20:51:29,16676600.0,EdwardLeeLQ
104,netdiyer.com,,3.0,5.0,8.0,2014-05-22 05:15:43,2019-03-28 23:20:30,7667065.0,zhipuchen
105,"Frontend engineer, javascript framewok, nodejs ","beijing,China",7.0,3.0,78.0,2014-02-26 04:32:11,2019-01-10 01:23:42,6792080.0,mengxb
106,Change myself with Android,SuZhou.China,1.0,25.0,13.0,2017-02-07 06:43:46,2019-03-22 03:32:06,25610140.0,yuan7016
107,,,1.0,0.0,0.0,2016-07-14 04:52:20,2019-03-27 21:23:10,20456334.0,wuyaner
108,,,0.0,0.0,1.0,2016-10-17 06:59:51,2019-03-27 21:23:04,22887146.0,royal-lr
109,,beijing,0.0,0.0,2.0,2012-11-09 07:42:37,2019-03-12 00:44:39,2758861.0,whhema
110,,,0.0,0.0,0.0,2019-03-27 21:18:57,2019-03-27 21:22:24,49010955.0,yyn0502
111,,北京复兴门外大街,0.0,12.0,28.0,2015-06-08 07:02:42,2019-04-15 04:11:53,12796961.0,lgl48128244
112,,,0.0,1.0,6.0,2016-02-19 13:07:04,2019-04-10 02:53:09,17342648.0,NicholasZhan
113,Front-end and Android developer,"Haidian District Beijing, People's Republic of CHINA",22.0,16.0,62.0,2015-10-11 20:25:34,2019-04-20 20:28:27,15081279.0,BadWaka
114,,Beijing China,39.0,118.0,60.0,2013-11-20 07:49:03,2019-01-13 00:24:40,5990860.0,georgezouq
115,,,0.0,3.0,21.0,2015-09-26 22:33:41,2019-03-20 01:12:33,14856412.0,duzhongjieqiji
116,Android,Beijing  China,3.0,52.0,42.0,2014-07-21 02:32:10,2019-04-20 22:50:36,8221707.0,jingboli
117,,,0.0,3.0,2.0,2015-12-23 21:15:36,2018-03-19 03:32:21,16420675.0,flying-god-pig
118,,,2.0,1.0,5.0,2016-10-22 23:18:16,2019-04-03 20:07:55,23007631.0,fitcong
119,,,1.0,2.0,4.0,2016-03-27 08:32:02,2019-03-28 10:55:20,18100526.0,youaremyall
120,,,0.0,0.0,1.0,2013-10-17 07:33:16,2019-04-13 00:01:38,5709403.0,lan523503975
121,,,3.0,9.0,3.0,2013-02-04 21:50:20,2019-03-27 21:23:12,3477631.0,CyanChoi
122,,,8.0,3.0,0.0,2017-10-16 00:12:09,2019-03-20 21:09:48,32829513.0,tvunetworks-x
123,,Sweetwater,1.0,1.0,4.0,2017-10-07 20:55:49,2019-04-08 10:45:45,32605334.0,liucy1998
124,new girlFriend();,重庆,1.0,3.0,50.0,2015-03-10 09:24:39,2019-03-15 11:00:22,11408972.0,skywangda
125,A Game Developer,GuangZhou.GuangDong,0.0,4.0,37.0,2013-09-16 19:53:02,2019-02-15 21:24:38,5474239.0,qiuchangjie
126,,,0.0,0.0,2.0,2019-03-27 21:14:58,2019-03-27 21:14:59,49010844.0,EMPANTI
127,,,1.0,0.0,2.0,2016-10-23 21:01:47,2019-01-04 01:37:10,23020917.0,1456341239
128,Achievability and interest keep me going.,陕西省西安邮电大学,4.0,11.0,4.0,2017-04-27 09:43:59,2019-04-07 10:41:27,28105615.0,zstone12
129,,北京,5.0,15.0,32.0,2015-04-19 22:42:44,2019-03-22 02:37:16,12026950.0,MrBeen1113
130,Prepare for danger in peace and think of preparation,ShenZhen,386.0,25.0,22.0,2016-07-08 07:29:20,2019-01-08 11:13:43,20356263.0,lensh
131,,,0.0,0.0,5.0,2017-10-06 22:28:48,2019-03-17 04:52:24,32586628.0,toublemeeter
132,,,3.0,12.0,16.0,2012-09-25 19:57:40,2019-04-10 11:24:05,2424556.0,ysyao
133,We are humanity's last hope,Bejing,2.0,5.0,15.0,2013-07-18 11:52:40,2019-04-18 03:02:28,5041016.0,Mvpanswer7
134,,,0.0,4.0,11.0,2016-06-27 21:16:41,2019-03-27 21:23:29,20177651.0,jipengzheng
135,learning,"China, Shanghai",0.0,0.0,3.0,2016-03-16 22:09:21,2019-04-18 07:59:27,17894063.0,dolorain
136,,,0.0,0.0,1.0,2017-05-05 22:03:26,2019-04-11 04:47:55,28469845.0,xujianlafeng
137,学生,上海,2.0,4.0,67.0,2015-10-05 07:18:51,2019-03-28 23:13:35,14977753.0,charlesyoungwin
138,,@BJ,0.0,0.0,0.0,2015-07-09 21:17:37,2019-04-08 04:29:09,13266116.0,tate666
139,,,2.0,1.0,67.0,2016-07-27 09:27:37,2019-04-14 19:48:46,20684744.0,fengzhongyun1992
140,,,0.0,0.0,2.0,2018-07-10 04:20:45,2019-03-25 03:08:24,41051721.0,firstrong
141,"talk is cheap,show the code",BeiJing,7.0,15.0,27.0,2016-09-29 22:30:28,2019-03-25 08:28:52,22535937.0,tanghaichuan
142,,,0.0,2.0,4.0,2017-07-28 22:32:41,2019-04-16 01:32:35,30542482.0,AiMovie
143,单身有趣的人,"HangZhou,ZheJiang,China",10.0,14.0,0.0,2010-11-30 05:39:34,2019-04-21 02:04:16,503212.0,chenwenli
144,In me the tiger sniffs the rose,shenzhen,1.0,1.0,29.0,2015-10-19 04:20:08,2019-03-27 21:23:35,15192846.0,worthliu
145,,China,1.0,1.0,7.0,2017-12-04 02:01:31,2019-03-26 06:22:09,34230049.0,zeropercenthappy
146,,,0.0,0.0,0.0,2018-01-29 08:17:33,2019-03-27 21:23:35,35923595.0,WinstonPeng
147,Web Developer，Amateur Web Designer,AnHui,40.0,17.0,11.0,2013-05-25 06:08:32,2019-04-21 00:47:44,4526339.0,Tokinx
148,,,3.0,5.0,14.0,2017-07-12 05:27:55,2019-04-15 04:27:34,30113744.0,903136698
149,,,0.0,1.0,2.0,2015-05-17 23:54:21,2019-03-12 02:26:00,12490602.0,xiaoBingIce
150,,ShangHai.China,22.0,32.0,8.0,2015-12-20 21:53:23,2019-04-17 03:58:51,16377314.0,liees
151,Coding_gg1,shenzhen.china,29.0,24.0,13.0,2016-02-27 10:53:42,2019-04-10 04:30:22,17516015.0,cwsjoker
152,,,1.0,6.0,11.0,2015-07-10 06:29:58,2019-04-13 10:26:57,13273073.0,metauro
153,,,0.0,0.0,4.0,2018-01-14 05:19:35,2019-03-27 21:22:08,35420305.0,funnnny
154,,,0.0,0.0,3.0,2018-01-07 10:26:41,2019-04-04 21:41:03,35195970.0,hsrlzg
155,android,ShangHai China,12.0,5.0,27.0,2015-11-10 01:28:47,2019-04-18 20:59:03,15767448.0,MissMyDearBear
156,Freedom to guide the network,Beijing Xicheng,11.0,15.0,28.0,2014-04-26 10:54:47,2019-02-24 16:50:49,7414745.0,chenanze
157,,,0.0,0.0,4.0,2014-05-09 01:48:00,2019-01-28 01:44:02,7531233.0,cdr-dave
158,Android Developer,ShangHai,1.0,1.0,4.0,2015-10-21 22:30:40,2019-04-14 22:44:34,15241974.0,SymeonChen
159,"CodeMan-Stay hungry,Stay foolish",China Zhejiang-Hangzhou,1.0,6.0,9.0,2018-02-24 03:56:05,2019-04-05 10:29:18,36787431.0,Luyao1271
160,,,2.0,16.0,12.0,2016-03-16 10:59:30,2019-04-01 10:36:31,17883776.0,zb315044652
161,"constant learner, bit pusher on the internet, gamer, creative ideas make my face melt. ",,9.0,3.0,61.0,2009-11-06 18:52:56,2019-04-19 15:07:30,149965.0,cfurrow
162,,,0.0,0.0,1.0,2019-03-21 20:32:24,2019-03-21 20:32:24,48813848.0,yanch-a
163,,,45.0,0.0,52.0,2011-08-05 20:03:05,2019-04-20 05:44:26,962349.0,lihongzheshuai
164,心神在，功事成。,,3.0,12.0,14.0,2017-03-13 10:03:37,2019-02-27 08:26:37,26385612.0,AngusWG
165,,,3.0,3.0,44.0,2014-09-09 08:22:26,2019-03-20 00:07:08,8709958.0,boaass
166,,,0.0,0.0,0.0,2017-01-14 23:32:12,2019-04-18 02:26:45,25128769.0,1993Yy
167,,,8.0,9.0,35.0,2014-06-20 07:05:37,2019-03-29 02:00:01,7942955.0,cfancc
168,,china,0.0,0.0,3.0,2014-07-08 20:40:19,2019-04-11 07:25:43,8108749.0,zhangchenna
169,,,0.0,0.0,37.0,2015-08-04 09:38:01,2019-03-20 03:59:47,13644452.0,SingYi
170,,,0.0,0.0,3.0,2018-01-22 06:08:12,2019-03-27 21:23:23,35689009.0,ads5476
171,,,0.0,0.0,6.0,2014-04-09 03:45:22,2019-03-06 06:38:34,7236215.0,krubo
172,,,0.0,0.0,0.0,2019-03-12 21:04:07,2019-04-16 02:02:30,48501366.0,wanggang2133133
173,,,1.0,0.0,4.0,2017-08-21 22:49:04,2019-02-13 20:43:24,31232101.0,wqclyr10220708
174,,,1.0,5.0,22.0,2015-09-28 00:58:24,2019-04-14 04:58:58,14867497.0,suishounianhua
175,,,0.0,0.0,12.0,2017-08-06 02:14:19,2019-04-05 10:16:52,30767417.0,microshy
176,,,0.0,0.0,0.0,2015-07-08 00:39:23,2019-03-04 20:43:40,13231772.0,erpingzhou
177,,,0.0,0.0,0.0,2017-06-14 00:03:12,2019-04-15 20:56:58,29420766.0,suntg
178,,,0.0,6.0,11.0,2016-10-24 22:17:37,2018-12-17 21:03:29,23045159.0,jintianzhouyine
179,,,0.0,0.0,0.0,2019-03-25 22:08:56,2019-03-25 22:08:56,48936529.0,binbin1139
180,业精于勤而荒于嬉，行成于思毁于随,Bei Jing,1.0,7.0,36.0,2016-06-17 01:52:01,2019-03-11 22:34:32,19989609.0,GuoxinL
181,FE newbie、Juventino,HangZhou,14.0,9.0,23.0,2015-07-14 09:47:27,2019-04-21 00:58:22,13334618.0,MertensMing
182,代码敲着敲着就迷路了,,0.0,0.0,4.0,2016-05-18 02:03:39,2019-03-27 21:23:56,19424085.0,zlhsvc
183,,"Perth, Western Australia",14.0,3.0,19.0,2013-08-22 00:41:41,2019-03-20 07:34:04,5284181.0,iJebus
184,,,2.0,3.0,3.0,2015-04-23 20:27:53,2019-04-10 09:37:18,12092562.0,aimaodeyuer
185,Undergraduate student interested in Natural Language Processing,,10.0,40.0,25.0,2017-01-11 16:16:34,2019-03-20 14:46:11,25066226.0,vincentlux
186,,xiamen,31.0,30.0,22.0,2016-05-30 20:44:12,2018-12-07 01:14:25,19658346.0,lixingdecai
187,,,11.0,24.0,30.0,2014-05-11 22:04:29,2019-04-09 11:03:38,7553247.0,alwaystest
188,,China,12.0,13.0,448.0,2014-05-27 22:29:41,2019-04-17 10:14:02,7720052.0,urmyfaith
189,,,0.0,0.0,1.0,2019-01-25 09:41:15,2019-03-20 22:21:19,47033759.0,Liar-zzy
190,,,0.0,0.0,3.0,2017-05-26 03:55:34,2018-12-07 03:31:46,28977151.0,PHPboosir
191,,,0.0,1.0,3.0,2017-03-10 01:45:55,2019-04-21 13:51:24,26320065.0,xbjccb
192,,"NanJing,China",8.0,11.0,53.0,2017-02-15 22:50:06,2019-03-26 20:03:27,25810186.0,weidapao
193,,,3.0,14.0,37.0,2013-01-20 06:41:13,2019-03-27 21:24:03,3320337.0,ichimarusakura
194,,,5.0,44.0,13.0,2016-02-11 00:55:54,2019-04-14 10:11:07,17172758.0,emotionl
195,,,0.0,0.0,19.0,2018-03-21 02:20:17,2018-12-21 14:57:05,37612684.0,CrazyRabbitA
196,,,1.0,3.0,5.0,2014-01-26 06:01:15,2019-03-27 21:24:07,6505964.0,yurius2014
197,My name is HMT . What a coincidence. I am a Javascript programmer.,shenzhen,8.0,1.0,16.0,2017-07-22 02:19:17,2019-03-08 13:53:56,30364922.0,mtonhuang
198,,,0.0,2.0,1.0,2018-03-04 21:32:25,2019-04-11 02:59:00,37056015.0,lightaiyue
199,,,2.0,2.0,3.0,2016-10-14 21:28:10,2018-09-16 22:31:32,22848812.0,FeatherBlack
200,,,1.0,2.0,7.0,2013-11-30 02:55:28,2019-04-17 01:37:30,6071536.0,hellomaybe
201,,,0.0,0.0,2.0,2017-04-20 00:34:30,2019-03-27 21:24:09,27799953.0,zhaopeng666
202,,xiamen.fujian.china,41.0,13.0,10.0,2015-05-18 05:55:04,2019-02-11 02:58:43,12495031.0,550609334
203,Like a storm,HangZhou,15.0,45.0,11.0,2013-12-06 02:54:28,2019-04-10 03:14:46,6120958.0,zhangshiqin
204,,,0.0,1.0,28.0,2012-01-15 10:19:26,2019-03-28 21:49:12,1331713.0,gangji001
205,,,1.0,2.0,8.0,2015-06-25 08:29:00,2019-04-17 09:41:27,13050030.0,zzspuck
206,,,0.0,0.0,3.0,2014-12-24 20:18:09,2019-02-19 20:24:49,10292993.0,lichaofeng0539
207,,,1.0,1.0,18.0,2015-03-29 05:30:20,2019-03-13 00:58:09,11705025.0,HY1698
208,,,0.0,0.0,0.0,2015-11-23 00:38:53,2019-03-27 21:23:56,15975160.0,coffeeFishios
209,,,0.0,0.0,4.0,2017-04-09 22:01:01,2019-04-11 01:12:29,27181295.0,Jonnylee0012
210,,,0.0,6.0,2.0,2018-09-14 11:38:37,2019-03-28 11:14:48,43277204.0,juncao8101
211,SNimTyunnhYoH4uXFP71qKWsLBbqvPpqRJ,,0.0,6.0,22.0,2016-07-31 09:05:43,2018-10-18 22:46:33,20755029.0,4stackdev
212,算法菜鸟,,1.0,1.0,8.0,2016-09-23 22:42:49,2019-03-08 05:00:59,22407862.0,xubaochuan
213,,,0.0,9.0,4.0,2018-07-17 21:54:31,2019-04-18 03:31:57,41352992.0,PinelliaTime
214,,,0.0,3.0,13.0,2016-05-09 20:05:37,2018-09-11 02:28:24,19276249.0,zxyu26558
215,,,3.0,4.0,17.0,2016-10-08 03:06:03,2019-02-28 01:04:41,22703407.0,zhangyanfang123
216,,,0.0,4.0,16.0,2014-04-14 22:19:25,2018-12-21 15:02:26,7297804.0,uu1001com
217,,,0.0,0.0,3.0,2013-06-18 22:32:42,2018-08-15 01:16:33,4734536.0,DsonYang
218,,上海市,0.0,0.0,1.0,2018-05-10 01:01:36,2019-03-27 21:28:34,39148862.0,chengkaijun
219,,,1.0,2.0,38.0,2016-02-21 03:27:16,2019-02-15 02:58:17,17377252.0,lijialuarco
220,,,6.0,87.0,16.0,2014-10-12 23:50:23,2019-03-06 11:11:35,9190329.0,tustman
221,,,3.0,13.0,42.0,2015-03-15 20:25:34,2019-04-09 06:54:31,11494163.0,s-tree
222,"Talk is cheap, show me the code",武汉,4.0,11.0,23.0,2015-08-28 22:04:17,2019-04-20 13:09:27,14025012.0,DevinZhan
223,,,0.0,0.0,1.0,2015-06-08 03:15:31,2019-03-12 01:53:37,12794046.0,terryxdq
224,,,0.0,0.0,9.0,2016-04-21 01:26:02,2019-04-16 01:44:12,18589223.0,zdbgittest
225,,,0.0,0.0,4.0,2015-07-23 08:54:33,2019-04-19 08:05:17,13469016.0,MingMingShangTian
226,,,12.0,1.0,74.0,2017-04-03 07:10:58,2018-10-30 08:49:53,26871884.0,williamnie
227,,GuangDong,1.0,2.0,3.0,2016-05-20 08:11:55,2019-03-22 02:22:30,19491042.0,TeemoDong
228,,,0.0,0.0,4.0,2013-02-19 08:32:02,2019-03-27 21:24:20,3637099.0,hao0301632
229,,sh,0.0,0.0,3.0,2017-02-07 10:50:44,2019-03-28 23:04:59,25615627.0,willianfu
230,栽一棵树最好的时间是10年前，其次是现在。,武汉，群: 486649047,6.0,79.0,25.0,2014-09-10 03:31:08,2019-03-27 17:15:08,8720568.0,qinjun998
231,A rookie programmer who pursues technology,beijing,2.0,2.0,43.0,2016-09-29 03:51:32,2019-04-17 01:18:49,22518165.0,henryneu
232,,,0.0,0.0,3.0,2014-08-14 01:33:55,2019-04-10 01:34:03,8445930.0,pocketsu
