,bio,location,num_followers,num_following,num_repos,time_created,time_updated,user_id,user_name
27,,,0.0,0.0,0.0,2019-03-25 05:27:52,2019-03-25 05:27:52,48910583.0,18092006521
28,"Master of SJTU, major in Multi-robot path planning",,0.0,0.0,9.0,2016-11-28 03:22:38,2019-03-07 10:07:07,24220657.0,huangxianqun
29,,中国,8.0,30.0,27.0,2013-06-08 20:48:44,2019-03-27 07:56:21,4651110.0,JetXing
30,,,2.0,2.0,13.0,2016-12-10 01:01:35,2019-04-20 03:13:49,24488643.0,imjianjian
31,Android & Java Developer,"BeiJing,China",3.0,2.0,1.0,2013-02-15 10:24:24,2019-03-30 03:15:35,3603573.0,chongwen
32,,noop,6.0,13.0,25.0,2014-08-22 05:00:32,2019-04-01 21:34:06,8522288.0,linuxbelletian
33,最美不过少年时,,0.0,0.0,14.0,2015-11-23 02:41:38,2019-04-08 06:21:01,15976588.0,faithdong
34,on a journey,,0.0,0.0,16.0,2015-10-18 23:59:23,2019-04-17 22:30:51,15189430.0,Peterae
35,,ChangSha,8.0,61.0,12.0,2015-05-24 11:30:11,2019-03-18 23:02:17,12586141.0,ErQi
36,NUS student ,,4.0,7.0,26.0,2016-01-17 01:27:19,2019-01-25 22:55:20,16740953.0,ZhaoDingfan
37,,,1.0,1.0,14.0,2015-02-01 07:43:31,2019-01-30 03:13:55,10796628.0,rexih
38,,,0.0,0.0,3.0,2013-06-28 00:00:44,2019-03-27 07:57:01,4861204.0,MaJingchao
39,,,1.0,2.0,3.0,2018-11-06 21:23:53,2019-04-21 09:22:07,44825076.0,Jade-Ting
40,,,1.0,0.0,10.0,2016-05-06 10:40:39,2019-03-10 08:44:24,19227210.0,liudongrong
41,Free because full stack,,9.0,24.0,31.0,2015-10-15 20:26:22,2019-02-11 10:46:27,15150683.0,m809745357
42,,,0.0,0.0,1.0,2016-05-24 21:23:51,2019-03-25 01:20:40,19562988.0,baojiashuai
43,"MachineLearning,BigData,Algo,App","Chengdu,China",4.0,15.0,35.0,2013-03-03 04:20:36,2019-04-09 21:06:27,3754467.0,SheldonWong
44,,,0.0,1.0,4.0,2017-08-18 04:16:00,2019-03-28 03:01:18,31127840.0,alter-pan
45,比技术更重要的是工作态度和执行力。,,3.0,3.0,38.0,2013-11-06 05:14:33,2019-02-24 23:30:24,5868671.0,jipier
46,Your own disaster.,Shenzhen/Chengdu China,3.0,8.0,5.0,2018-08-29 20:44:38,2019-03-18 02:48:57,42824173.0,DanchuoZhong
47,GiSer,,4.0,16.0,37.0,2014-12-25 04:23:59,2019-03-28 09:51:05,10295461.0,wuhongsheng
48,,China,8.0,0.0,58.0,2015-01-29 13:12:51,2019-03-06 09:13:32,10761862.0,344717871
49,Java,Shanghai China,50.0,15.0,64.0,2013-08-31 07:48:36,2019-04-19 21:35:35,5352960.0,dachengxi
50,,ShangHai.China,1.0,4.0,23.0,2016-12-19 01:58:17,2019-04-02 21:40:28,24646304.0,jienice
51,,,0.0,0.0,0.0,2015-01-18 05:59:19,2019-04-08 05:03:32,10582601.0,88265920
52,w候人兮猗-世俗却正义,,4.0,16.0,55.0,2017-03-24 21:25:12,2019-04-01 04:10:30,26664586.0,ahwgs
53,,china,21.0,11.0,9.0,2012-11-20 21:59:00,2018-07-04 05:08:45,2849777.0,crazybear
54,,,0.0,0.0,6.0,2016-05-26 00:35:00,2019-03-27 07:58:49,19584414.0,E-long
55,,,15.0,12.0,20.0,2011-12-26 07:07:08,2019-04-15 08:50:07,1286159.0,liues1992
56,,,0.0,3.0,2.0,2018-07-30 21:42:57,2019-03-02 07:17:21,41933705.0,jindong0916
57,,BeiJing,2.0,2.0,227.0,2014-12-31 09:35:58,2019-02-13 22:31:04,10358621.0,haiwei-Lee
58,,,0.0,6.0,10.0,2016-08-28 21:44:41,2019-04-02 00:37:49,21300628.0,shiyachuang
59,"Everyone wants the project to be good, fast, and cheap... pick two.",,3.0,2.0,12.0,2015-11-13 22:44:44,2019-04-04 00:58:04,15842504.0,Neil-Gu
60,,成都,0.0,1.0,13.0,2016-12-04 11:36:40,2019-04-17 22:11:22,24372861.0,canxing
61,,,0.0,10.0,11.0,2015-07-13 23:02:15,2019-02-16 04:21:51,13326261.0,CharmSun
62,,,0.0,1.0,6.0,2014-10-31 01:24:22,2019-03-28 22:10:28,9476270.0,maleeeei
63,,,0.0,3.0,9.0,2015-04-10 10:35:07,2019-02-19 06:19:08,11889239.0,J-F-Sun
64,Quant Developer,"Manhattan, NYC",6.0,2.0,4.0,2017-09-30 13:04:59,2019-04-18 15:21:07,32419791.0,louisLouL
65,,China,0.0,2.0,7.0,2015-11-12 01:11:46,2019-03-20 11:19:42,15811678.0,JunyangLiu
66,.NET,Xi'an,5.0,37.0,6.0,2014-09-13 13:01:07,2019-04-13 09:48:29,8761991.0,Luzemin
67,,,34.0,1003.0,49.0,2011-10-31 13:37:12,2018-10-29 23:39:41,1163179.0,gynix
68,,"Beijing, China",75.0,371.0,152.0,2010-03-30 00:37:04,2019-03-17 23:09:03,233115.0,debbbbie
69,,,0.0,0.0,22.0,2017-01-29 01:18:37,2019-01-20 21:27:00,25412358.0,LJZ1995818
70,,beijing,1.0,1.0,10.0,2018-02-26 02:24:33,2019-02-11 10:05:17,36837635.0,Zchaoyang
71,,,0.0,0.0,2.0,2017-07-03 04:03:13,2019-03-21 04:35:36,29858087.0,zcty0702
72,biu biu biu ~,chengdu.china,5.0,7.0,38.0,2017-11-03 23:30:28,2019-04-14 20:23:09,33365456.0,bibi941
73,,HangZhou,2.0,1.0,17.0,2014-06-12 20:22:43,2019-02-18 07:32:38,7875735.0,zjtws
74,"""The people who get on in this world are the people who get up and look for circumstances they want, and if they cannot find them, make them."" ",JiangSu.China,3.0,39.0,93.0,2017-02-13 08:37:55,2019-04-17 08:51:55,25744845.0,loyalyonggang
75,cl,,1.0,1.0,16.0,2014-08-21 01:26:10,2019-03-27 07:59:39,8510497.0,qudao
76,,,0.0,0.0,5.0,2018-09-11 22:42:09,2019-04-15 02:20:27,43194845.0,ShellPeng
77,,China GuangZhou,13.0,17.0,8.0,2014-09-24 00:16:55,2019-02-21 04:23:49,8893855.0,sunflower-zyb
78,,,4.0,6.0,62.0,2016-02-18 21:12:12,2019-04-21 05:19:13,17327579.0,super-lulu
79,,"Shenzhen, China",1.0,11.0,12.0,2017-07-31 05:48:19,2019-04-18 00:08:15,30593680.0,xiaoxiaoheng
80,,,0.0,0.0,2.0,2018-04-26 22:22:28,2019-03-27 07:59:57,38775058.0,zhubaochang
81,"Currently, I am a PhD student of ShanghaiTech University. My research focus on the 3D-vision, SLAM and robotics. ",,0.0,0.0,2.0,2016-03-28 21:11:43,2019-04-15 00:06:52,18131118.0,XingZiran
82,,,0.0,0.0,2.0,2017-05-17 02:15:58,2019-03-27 07:59:56,28750191.0,github-n
83,,,1.0,17.0,5.0,2016-09-21 21:46:12,2019-04-08 06:35:15,22360670.0,captainyd
84,,,0.0,0.0,0.0,2017-06-18 08:23:44,2019-03-30 18:43:17,29520108.0,escplan
85,_(:з」∠)_,,111.0,90.0,7.0,2015-04-14 02:36:45,2019-04-14 20:42:01,11938870.0,sco4x0
86,,,0.0,0.0,4.0,2017-11-13 04:29:16,2019-03-27 08:00:28,33621410.0,lirongxu
87,,,13.0,12.0,13.0,2015-11-04 09:22:10,2019-03-27 07:58:06,15652979.0,fidy1995
88,,,0.0,8.0,20.0,2012-04-10 06:01:32,2017-11-16 08:32:21,1628967.0,ihou
89,"twitter @sorphwer
SE&CS in CQU
",,4.0,3.0,3.0,2017-11-20 05:53:24,2019-03-24 05:50:28,33830467.0,sorphwer
90,,,21.0,44.0,3.0,2013-09-19 21:44:15,2019-03-27 08:00:16,5498826.0,stduolc
91,Check my Soul... Check my Soul...,China,10.0,26.0,71.0,2018-06-14 02:19:50,2019-04-03 21:33:21,40260564.0,Saber2pr
92,,,0.0,0.0,11.0,2016-10-21 03:31:25,2019-02-24 20:25:29,22977290.0,Wfy9526
93,,,0.0,0.0,0.0,2019-03-06 21:01:41,2019-03-28 10:28:06,48303733.0,MZhang85
94,,"Hefei, China",7.0,36.0,6.0,2014-07-23 04:05:59,2019-03-05 08:14:47,8244217.0,SeanCST
95,,,2.0,2.0,19.0,2014-10-24 00:00:05,2019-03-26 11:28:52,9376569.0,tracy2zhang
96,Lost in code,Fuzhou,14.0,50.0,38.0,2016-03-15 04:45:35,2019-04-09 08:59:38,17848159.0,githoniel
97,,CN,0.0,4.0,1.0,2019-03-16 06:42:04,2019-04-10 00:54:40,48620702.0,Ling-Jing
98,,,0.0,1.0,4.0,2014-02-16 21:16:25,2019-04-01 03:35:18,6700434.0,wanghao522
99,"College student, majoring in Computer Science. 

#YourCountry",Nanjing,8.0,15.0,11.0,2017-07-17 02:03:02,2019-04-19 21:14:27,30227124.0,imguozr
100,,,0.0,0.0,7.0,2017-08-21 03:04:07,2019-03-27 01:34:21,31204090.0,FillixZhangJB
101,,,11.0,6.0,15.0,2015-12-08 22:50:16,2019-04-17 07:27:57,16217983.0,jazhLeo
102,,,3.0,14.0,10.0,2016-01-18 05:02:22,2018-09-13 03:29:21,16756664.0,elisabathyy
103,,,0.0,2.0,3.0,2015-08-10 10:05:54,2019-03-27 08:00:59,13733187.0,huangsi
104,,,5.0,12.0,7.0,2013-03-25 11:15:21,2019-04-02 19:42:11,3966263.0,begabug
105,,,0.0,1.0,8.0,2016-12-02 07:09:31,2019-03-20 10:25:33,24316044.0,tauriel27
106,be best for myself,,4.0,12.0,109.0,2017-01-08 10:07:32,2019-03-27 08:01:04,24990182.0,haohub
107,,,0.0,1.0,13.0,2017-10-13 07:12:00,2019-03-28 10:46:59,32769749.0,Rauthy
108,,,0.0,7.0,21.0,2014-11-13 07:48:07,2019-04-19 10:49:38,9719219.0,tti6o
109,,Guangzhou,14.0,117.0,5.0,2013-01-22 03:20:13,2019-04-08 09:37:49,3336868.0,zjbztianya
110,,,0.0,0.0,18.0,2016-06-27 01:13:26,2019-04-08 02:39:55,20161492.0,yiruacm
111,_(:3 」∠ )_,,21.0,12.0,13.0,2016-08-04 09:50:22,2019-04-18 20:49:37,20841764.0,ssine
112,,,0.0,0.0,8.0,2017-11-17 04:30:25,2019-04-16 03:08:17,33748845.0,abyssyj
113,"learner , Coder",ShenZhen China,1.0,7.0,13.0,2016-03-07 21:28:43,2019-04-09 04:09:32,17715189.0,DanielXinYi8023
114,A computer science student of HIT,harbin,11.0,4.0,13.0,2014-08-13 08:04:31,2019-04-21 00:17:02,8438475.0,12101111
115,,,7.0,7.0,34.0,2017-11-08 00:14:34,2019-04-15 10:43:00,33475469.0,lin0102
116,,"Foshan,China",0.0,2.0,15.0,2018-11-29 01:21:06,2019-03-09 07:50:31,45448260.0,HuangWiJay
117,,,2.0,1.0,42.0,2015-03-08 03:44:56,2019-03-27 08:01:45,11373492.0,shiqiyue
118,the one who are sexycrazy with dressing most clothes,earth maybe mar,3.0,6.0,30.0,2017-07-28 00:28:25,2019-03-21 21:41:05,30518278.0,tracyloveterry
119,,,0.0,0.0,2.0,2017-11-07 02:11:52,2019-03-13 03:02:44,33445522.0,Yangdeming0
120,小飞霞,,2.0,1.0,5.0,2014-07-27 11:08:41,2019-04-20 02:27:04,8282344.0,wangchangfei
121,,,2.0,0.0,1.0,2017-09-07 10:07:05,2019-03-18 09:45:38,31737610.0,1005372133
122,,,0.0,0.0,17.0,2017-07-19 10:31:22,2019-03-26 04:01:32,30295805.0,chrispinkyang
123,,,1.0,0.0,28.0,2015-03-06 01:29:18,2019-04-04 10:01:29,11345625.0,xuzhengli
124,A little cat in the code ocean,HeNan Zhengzhou,2.0,8.0,2.0,2015-11-01 05:29:01,2019-04-10 05:08:34,15552737.0,bigertiger
125,Let's do something insteresting,,2.0,2.0,23.0,2016-03-12 21:22:30,2019-02-20 03:58:42,17805838.0,frankliu3028
126,a web learner,,3.0,18.0,16.0,2016-02-23 00:14:43,2019-04-02 05:16:29,17422847.0,codeArvin
127,,,0.0,4.0,4.0,2016-11-17 01:20:23,2019-02-21 06:49:07,23517188.0,xiaofeiyun
128,,,0.0,0.0,12.0,2017-03-23 01:01:36,2019-04-17 09:48:10,26617809.0,hobertm
129,,,3.0,11.0,18.0,2016-03-07 09:40:37,2019-03-03 01:47:13,17705338.0,Leboudin
130,,,4.0,63.0,258.0,2016-05-30 04:40:51,2019-01-16 23:53:42,19647047.0,15863004186sunchi
131,那个在阁楼上看哲学书的孤独少年,China,5.0,4.0,17.0,2017-03-17 01:45:07,2019-03-29 01:29:07,26477673.0,Mrhuangyi
132,,China NanNing,4.0,0.0,40.0,2012-09-20 21:17:10,2019-03-22 02:54:58,2390287.0,longminxiang
133,,"Beijing, China",4.0,2.0,3.0,2012-01-13 22:43:40,2019-04-01 06:56:38,1329391.0,DeefMr
134,,,1.0,119.0,155.0,2013-12-30 02:03:50,2019-01-15 21:26:46,6284927.0,tangzonglin
135,"there will be miracal
when you believe",hangzhou,19.0,202.0,89.0,2016-04-25 08:33:30,2019-04-15 06:43:00,18661091.0,eJayYoung
136,,beijing,5.0,3.0,5.0,2016-03-06 21:33:38,2019-01-23 20:56:56,17694616.0,betterCuicui
137,,GuangZhou,0.0,0.0,5.0,2017-09-08 22:38:41,2019-03-27 22:20:58,31787088.0,a8228771
138,,,0.0,1.0,15.0,2016-02-14 21:45:30,2019-02-25 22:33:10,17242425.0,Coder7777
139,,"Nanjing,Jiangsu,China/Chengdu,Jiangsu,China",1.0,0.0,12.0,2013-01-30 01:43:27,2018-12-11 08:55:51,3424871.0,nevin47
140,,,38.0,154.0,1330.0,2012-10-20 23:21:44,2019-04-15 00:44:51,2610297.0,dulumao
141,,,6.0,11.0,22.0,2016-06-19 20:52:42,2019-03-17 10:14:34,20034553.0,lambdalang
142,netease game,,2.0,3.0,20.0,2016-05-28 01:45:31,2019-04-21 08:45:37,19619962.0,Tsingfeng-whu
143,SLAM Engineer ,HongKong,191.0,281.0,15.0,2015-05-13 02:06:05,2019-03-24 20:37:57,12424523.0,YiChenCityU
144,,,2.0,16.0,48.0,2013-06-19 21:19:03,2019-04-05 17:17:38,4743941.0,nickrogit
145,,,0.0,0.0,6.0,2015-04-10 08:48:20,2018-08-31 20:18:42,11887827.0,alschw
146,,shiduo.hou@fin-bee.com,0.0,0.0,2.0,2018-10-28 23:38:00,2019-04-20 21:14:09,44562415.0,houshiduo
147,,,0.0,12.0,6.0,2015-03-20 21:03:14,2019-04-15 03:40:19,11580646.0,MrDaBIng
148,"None is better than all.
",,2.0,6.0,0.0,2018-09-12 00:37:10,2019-03-11 07:39:23,43196922.0,dioniet
149,Full Stack Developer,"Beijing, China",57.0,77.0,44.0,2012-04-18 05:22:33,2019-04-01 21:55:29,1655036.0,simpleapples
150,,,0.0,0.0,2.0,2013-02-20 21:25:26,2019-04-18 23:19:21,3654850.0,jadegreatking
151,,,0.0,2.0,0.0,2016-10-31 08:22:06,2019-03-24 08:11:18,23169538.0,dragonyjd
152,,,12.0,12.0,13.0,2016-11-13 12:24:37,2019-04-17 09:45:41,23437045.0,DesWurstes
153,,"China, Changsha",30.0,8.0,119.0,2009-07-09 05:39:54,2019-02-27 22:28:58,103227.0,hysios
154,,,0.0,1.0,41.0,2013-03-14 04:55:44,2019-04-15 21:45:57,3862966.0,liuyong19892
155,Action speak louder than words.,,0.0,2.0,12.0,2016-08-29 22:13:22,2019-04-01 02:18:47,21326656.0,yxy3511
156,,,0.0,1.0,2.0,2016-03-21 07:44:20,2019-04-13 23:07:23,17983365.0,sophuron
157, to be an architect,,1.0,0.0,0.0,2016-11-01 21:22:19,2019-02-27 02:09:11,23204042.0,Feair
158,,Pluto,5.0,5.0,5.0,2017-01-17 08:31:45,2019-04-11 04:27:12,25176236.0,DevRyz3n
159,Coding and playing.,CN,8.0,3.0,10.0,2017-02-17 06:13:32,2019-04-20 03:31:40,25843216.0,bolitao
160,,,20.0,110.0,9.0,2014-09-04 10:55:10,2019-02-18 02:16:22,8657629.0,LINWAYNE
161,,,0.0,0.0,7.0,2018-04-04 01:11:44,2019-04-18 02:16:26,38063632.0,secxzy
162,,,0.0,1.0,2.0,2014-03-11 00:43:09,2019-02-21 02:31:57,6915300.0,SwordTwelve
163,,,0.0,0.0,1.0,2018-12-29 05:03:25,2019-04-18 22:11:26,46241413.0,THORBLO
164,,,2.0,8.0,8.0,2017-01-01 23:05:39,2019-04-08 10:24:12,24869777.0,meiyouhaoming
165,You must push yourself !,"HangZhou, China",2.0,1.0,5.0,2017-10-23 03:24:54,2019-04-11 20:46:32,33021175.0,BingYu-track
166,,,1.0,16.0,20.0,2016-08-27 18:55:43,2019-03-05 21:15:07,21284828.0,ingShen
167,You're my only hope.,,0.0,2.0,6.0,2016-12-08 09:32:32,2019-03-28 07:46:20,24457618.0,Dutongxue
168,,Shanghai,0.0,2.0,73.0,2016-01-11 06:12:14,2019-02-15 23:11:33,16646940.0,Max1993Liu
169,,,1.0,6.0,13.0,2016-05-18 05:51:20,2019-03-27 08:04:52,19428178.0,xiezhaochu
170,,,0.0,0.0,2.0,2014-05-14 01:46:58,2019-04-14 21:53:41,7577889.0,renfs
171,,,2.0,6.0,32.0,2015-01-27 05:17:07,2019-04-04 15:30:28,10723491.0,Lang-FZ
172,,,1.0,4.0,9.0,2016-09-10 11:11:38,2019-04-19 07:01:34,22119408.0,LuTongT
173,,,9.0,6.0,96.0,2018-01-19 19:22:33,2019-04-19 09:55:41,35616052.0,swordstudiox
174,,shanghai,1.0,25.0,19.0,2014-12-20 22:25:02,2019-01-26 08:51:15,10257324.0,gleefeng
175,,北京,4.0,12.0,29.0,2014-06-29 22:57:49,2019-03-18 03:26:32,8022461.0,daijinma
176,半只绵羊一首诗,Beijing,103.0,181.0,134.0,2013-07-23 10:28:00,2019-04-08 08:17:17,5074207.0,OXOYO
177,,,1.0,6.0,5.0,2017-11-16 23:00:21,2019-02-16 03:40:12,33742067.0,liym27
178,,Beijing,27.0,15.0,29.0,2013-01-15 02:12:53,2019-04-16 09:56:52,3272782.0,lzz5235
179,,,0.0,1.0,1.0,2017-03-24 07:35:30,2019-03-30 03:54:50,26651592.0,LuoweiC
180,,,14.0,13.0,22.0,2016-11-28 00:53:25,2019-04-15 08:07:10,24218298.0,Gesangs
181,,,0.0,1.0,3.0,2017-07-22 00:52:53,2019-03-27 02:04:38,30363737.0,cody343960591
182,,,4.0,8.0,16.0,2017-05-07 06:36:08,2019-03-07 20:12:42,28504921.0,PolarChill
183,"Good good study, day day up !",,0.0,1.0,3.0,2014-12-19 05:56:11,2019-04-14 06:46:11,10242558.0,gy40308
184,,,0.0,0.0,28.0,2016-08-24 09:10:38,2019-03-10 06:38:49,21221559.0,Xuwudong
185,,,0.0,3.0,1.0,2018-06-26 04:16:53,2019-02-18 00:11:14,40596024.0,xinxuwang
186,,,0.0,0.0,2.0,2017-05-03 22:38:06,2019-03-27 10:37:29,28379934.0,conniechen9469
187,,Amsterdam,5.0,15.0,6.0,2013-09-18 02:30:03,2019-04-20 09:38:31,5484463.0,ethan-cao
188,"A programmer intereted in Java,Python,C",,3.0,24.0,35.0,2015-06-25 05:09:21,2019-04-07 08:11:01,13047679.0,201341
189,,,6.0,17.0,3.0,2014-09-24 06:41:40,2019-04-10 08:26:10,8898141.0,BoomBooA
190,^_^,,7.0,31.0,80.0,2015-11-10 03:47:56,2019-03-29 01:47:04,15772328.0,TomDoge
191,,,0.0,2.0,0.0,2018-07-19 07:28:18,2019-03-17 10:12:28,41434364.0,CleanerNo7
192,,,0.0,0.0,1.0,2018-05-21 20:10:35,2019-03-27 08:06:10,39506100.0,HuberttY
193,,Beijing,2.0,6.0,12.0,2013-05-11 10:37:25,2019-04-17 23:48:01,4404609.0,tk103331
194,,,8.0,24.0,19.0,2015-06-11 22:55:15,2019-03-24 03:42:25,12855047.0,fimdoit
195,,,0.0,0.0,17.0,2015-08-26 03:36:09,2019-04-17 05:57:15,13978174.0,yikuo123
196,,,0.0,6.0,3.0,2015-12-02 03:32:27,2019-03-09 19:35:14,16114563.0,Nodeath007
197,,,1.0,0.0,7.0,2015-04-12 21:40:34,2019-03-29 21:06:35,11917702.0,lengyue1084
198,,"Greensboro, NC",18.0,47.0,19.0,2012-03-05 13:34:21,2019-03-27 13:44:07,1503994.0,royallthefourth
199,maybe CAD/CG dag,,57.0,43.0,33.0,2015-06-18 03:23:16,2019-04-13 23:11:18,12949091.0,qq519043202
200,"A game designer, maybe.","Hong Kong, China",11.0,7.0,7.0,2014-08-23 10:30:16,2019-01-23 05:48:49,8531743.0,Ceplavia
201,,中国上海,0.0,1.0,46.0,2016-04-26 03:09:27,2019-03-11 21:56:16,18675698.0,Mr-susu
202,,,0.0,0.0,1.0,2018-06-24 07:25:07,2019-03-09 05:08:29,40539968.0,feng8848
203,"keep running
keep studying","Zhoushan,Zhejiang,China",1.0,9.0,10.0,2015-01-13 09:58:14,2019-04-03 01:44:19,10517065.0,zxnhl702
204,,Guangzhou China,0.0,1.0,6.0,2017-01-04 06:24:26,2018-10-22 01:38:05,24914413.0,zwenli
205,,,4.0,8.0,12.0,2014-09-27 21:25:40,2019-04-20 03:04:12,8943696.0,wangyingjun
206,做一个好人。,北京王府井,0.0,0.0,16.0,2013-04-07 04:21:09,2019-03-26 08:25:24,4083152.0,IsaacZhang0614
207,,,0.0,0.0,37.0,2015-05-17 07:55:15,2019-02-21 08:08:25,12483166.0,JRE-Sun
208,,,0.0,10.0,4.0,2016-04-15 02:45:44,2019-04-09 05:21:32,18479302.0,17710788584
209,,,0.0,0.0,0.0,2018-10-04 08:15:59,2019-04-11 05:48:01,43851884.0,ElvisYuOvO
210,,,0.0,0.0,7.0,2019-03-18 04:03:21,2019-04-09 20:42:23,48674033.0,ZtwZx
211,Smart Porridge,Hangzhou,17.0,73.0,22.0,2015-03-18 20:58:39,2019-02-17 23:06:33,11548340.0,SmartPorridge
212,no pain no gain,,0.0,2.0,11.0,2016-04-22 02:41:46,2019-04-15 21:55:06,18610564.0,xualng361
213,,,1.0,3.0,3.0,2017-05-04 10:43:59,2019-04-03 05:58:13,28399008.0,GHLoeng
214,,,1.0,0.0,18.0,2015-07-14 21:07:55,2019-03-27 08:04:04,13342527.0,dhl28
215,,China,5.0,8.0,48.0,2016-11-02 08:23:07,2019-04-17 07:40:17,23214962.0,FanHaiLiang
216,,"ShenZhen, Guangdong, China",56.0,19.0,11.0,2015-02-22 08:11:32,2019-04-01 09:42:55,11145991.0,monkey-soft
217,,,0.0,0.0,6.0,2017-09-08 03:44:58,2019-03-27 08:08:14,31762459.0,kinglovelqn
218,,北京,0.0,0.0,1.0,2014-10-27 23:44:36,2019-03-27 08:07:28,9427038.0,xieebajinzhi
219,,chengdu,1.0,4.0,5.0,2015-09-24 00:04:23,2019-04-15 22:01:31,14815907.0,worstenemy
220,,,1.0,26.0,9.0,2018-05-12 09:43:41,2019-03-30 23:33:47,39219403.0,shaohongwu
221,有分享才有进步，分享促进技术变革。,China,53.0,0.0,11.0,2016-01-02 00:03:15,2019-03-27 08:06:52,16513974.0,zifangsky
222,"Well... hello, world",,3.0,4.0,3.0,2017-11-10 02:24:58,2019-04-12 04:45:26,33540372.0,ErSanSan233
223,JAVA learning,,0.0,1.0,12.0,2017-02-28 19:15:33,2019-04-15 23:25:49,26100461.0,whenk7
224,233333,,5.0,4.0,9.0,2017-10-06 10:29:15,2018-12-30 04:57:53,32575846.0,L-M-Sherlock
225,,,0.0,2.0,1.0,2018-10-25 05:36:09,2019-04-21 08:03:33,44465791.0,ACodingJie
226,,,1.0,1.0,19.0,2016-10-20 05:56:16,2019-03-27 08:08:46,22957202.0,LeviathanF
227,,,0.0,0.0,1.0,2018-05-07 20:37:08,2019-04-17 18:46:43,39073030.0,CloudWave818
228,,,1.0,0.0,3.0,2017-04-17 02:04:03,2019-04-11 21:33:11,27669194.0,HughLK
229,,,0.0,0.0,1.0,2017-03-11 11:58:02,2019-04-19 08:30:04,26348590.0,simplestory
230,,,12.0,3.0,46.0,2015-05-21 13:17:31,2019-04-21 08:28:32,12549338.0,wenj91
231,,,1.0,0.0,11.0,2014-04-25 13:31:48,2019-03-28 04:53:53,7408223.0,lamking
232,"Master student in cloud computing and services,
Backend and Microservices Developer Trainee@ Aalto University A+ LMS","Espoo, Finland",21.0,29.0,25.0,2015-12-29 21:19:02,2019-04-17 09:40:24,16483298.0,JohnDing1995
